cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cAMINOCP_NJRS,cAMOXCP_NJRS,cBENZPENINJ_NJRS,cCAPTOCP_NJRS,cCHLORCP_NJRS,cCOTRIMCP_NJRS,cFAFCP_NJRS,cGENTAINJ_NJRS,cHYDROCHLCP_NJRS,cIBUCP_NJRS,cMETOCLOCP_NJRS,cPARACETCP_NJRS,cMETRONCP_NJRS,cPHENOCP_NJRS,cSRO_NJRS
2015,640214,640251017,06,21,,,,,,,,,,,,,,,
2015,640214,640251017,07,21,,,,,,,,,,,,,,,
2015,640214,640251017,08,21,,,,,,,,,,,,,,,
2015,640214,640251017,09,21,,,,,,,,,,,,,,,
2015,640214,640251017,10,21,,,,,,,,,,,,,,,
2015,640214,640251017,11,21,,,,,,,,,,,,,,,
2015,640214,640251017,12,21,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0
2015,640215,640251018,05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,640215,640251018,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,640215,640251018,07,21,,,,,,,,,,,,,,,
2015,640215,640251018,08,21,,,,,,,,,,,,,,,
2015,640215,640251018,09,21,,,,,,,,,,,,,,,
2015,640215,640251018,10,21,,,,,,,,,,,,,,,
2015,640215,640251018,11,21,,,,,,,,,,,,,,,
2015,640215,640251018,12,21,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0
2015,640301,640341001,06,21,,,,,,,,,,,,,,,
2015,640301,640341001,07,21,,,,,,,,,,,,,,,
2015,640301,640341001,08,21,,,,,,,,,,,,,,,
2015,640301,640341001,09,21,,,,,,,,,,,,,,,
2015,640301,640341001,10,21,,,,,,,,,,,,,,,
2015,640301,640341001,11,21,,,,,,,,,,,,,,,
2015,640301,640341001,12,21,,,,,,,,,,,,,,,
2015,640302,640341002,06,21,,,,,,,,,,,,,,,
2015,640302,640341002,07,21,,,,,,,,,,,,,,,
2015,640302,640341002,08,21,,,,,,,,,,,,,,,
2015,640302,640341002,09,21,,,,,,,,,,,,,,,
2015,640302,640341002,10,21,,,,,,,,,,,,,,,
2015,640302,640341002,11,21,,,,,,,,,,,,,,,
2015,640302,640341002,12,21,30,30,,30,,,,30,30,,30,,,30,
2015,640302,640351003,06,21,,,,,,,,,,,,,,,
2015,640302,640351003,07,21,,,,,,,,,,,,,,,
2015,640302,640351003,08,21,,,,,,,,,,,,,,,
2015,640302,640351003,09,21,,,,,,,,,,,,,,,
2015,640302,640351003,10,21,,,,,,,,,,,,,,,
2015,640302,640351003,11,21,,,,,,,,,,,,,,,
2015,640302,640351003,12,21,,,,,,,,,,,,,,,
2015,640303,640341004,06,21,,,,,,,,,,,,,,,
2015,640303,640341004,07,21,,,,,,,,,,,,,,,
2015,640303,640341004,08,21,,,,,,,,,,,,,,,
2015,640303,640341004,09,21,,,,,,,,,,,,,,,
2015,640303,640341004,10,21,,,,30,,30,30,,30,,,,,30,
2015,640303,640341004,11,21,,,,30,,,30,,30,,,,,30,
2015,640303,640341004,12,21,,,0,30,,30,30,,30,,,,,30,
2015,640304,640341005,06,21,,,,,,,,,,,,,,,
2015,640304,640341005,07,21,,,,,,,,,,,,,,,
2015,640304,640341005,08,21,,,,,,,,,,,,,,,
2015,640304,640341005,09,21,,,,,,,,,,,,,,,
2015,640304,640341005,10,21,,,,,,,,,,,,,,,
2015,640304,640341005,11,21,,,,,,,,,,,,,,,
2015,640304,640341005,12,21,,,,,,,,,,,,,,,
2015,640305,640341006,06,21,,,,,,,,,,,,,,,
2015,640305,640341006,07,21,,,,,,,,,,,,,,,
2015,640305,640341006,08,21,,,,,,,,,,,,,,,
2015,640305,640341006,09,21,,,,,,,,,30,,30,,,,30
2015,640305,640341006,10,21,,,,,,,30,,30,,30,,,,30
2015,640305,640341006,11,21,,,,,,,30,,30,30,30,,,,30
2015,640305,640341006,12,21,,,,,,,30,,30,30,30,,,,30
2015,640305,640351007,06,21,,,,,,,,,,,,,,,
2015,640305,640351007,07,21,,,,,,,,,,,,,,,
2015,640305,640351007,08,21,,,,,,,,,,,,,,,
2015,640305,640351007,09,21,,,,,,,,,,,,,,,
2015,640305,640351007,10,21,,,,,,,,,,,,,,,
2015,640305,640351007,11,21,,,,,,,,,,,,,,,
2015,640305,640351007,12,21,,,,,,,,,,,,,,,
2015,640305,640352018,06,21,,,,,,,,,,,,,,,
2015,640305,640352018,07,21,,,,,,,,,,,,,,,
2015,640305,640352018,08,21,,,,,,,,,,,,,,,
2015,640305,640352018,09,21,,,,,,,,,,,,,,,
2015,640305,640352018,10,21,,,,,,,,,,,,,,,
2015,640305,640352018,11,21,,,,,,,,,,,,,,,
2015,640305,640352018,12,21,,,,,,,,,,,,,,,
2015,640306,640341008,06,21,,,,,,,,,,,,,,,
2015,640306,640341008,07,21,,,,,,,,,,,,,,,
2015,640306,640341008,08,21,,,,,,,,,,,,,,,
2015,640306,640341008,09,21,,,,,,,,,,,,,,,
2015,640306,640341008,10,21,,,,,,,,,,,,,,,
2015,640306,640341008,11,21,,,,,,,,,,,,,,,
2015,640306,640341008,12,21,,30,,30,,30,30,,,30,30,30,,30,
2015,640307,640341009,06,21,,,,,,,,,,,,,,,
2015,640307,640341009,07,21,,,,,,,,,,,,,,,
2015,640307,640341009,08,21,,,,,,,,,,,,,,,
2015,640307,640341009,09,21,,,,,,,,,,,,,,,
2015,640307,640341009,10,21,,,25,,,,25,,25,,25,,,25,
2015,640307,640341009,11,21,,,25,,,,25,,25,,25,,,25,25
2015,640307,640341009,12,21,,,25,,,,25,,25,,25,,,25,25
2015,640308,640341011,06,21,,,,,,,,,,,,,,,
2015,640308,640341011,07,21,,,,,,,,,,,,,,,
2015,640308,640341011,08,21,,,,,,,,,,,,,,,
2015,640308,640341011,09,21,,,,,,,,,,,,,,,
2015,640308,640341011,10,21,,,,,,,,,,,,,,,
2015,640308,640341011,11,21,,,,,,,,,,,,,,,
2015,640308,640341011,12,21,,,,,,,,,,,,,,,
2015,640308,640352019,06,21,,,,,,,,,,,,,,,
2015,640308,640352019,07,21,,,,,,,,,,,,,,,
2015,640308,640352019,09,21,,,,,,,,,,,,,,,
2015,640308,640352019,10,21,,,,,,,,,,,,,,,
2015,640308,640352019,11,21,,,,,,,,,,,,,,,
2015,640308,640352019,12,21,,,,,,,,,,,,,,,
2015,640309,640341012,06,21,,,,,,,,,,,,,,,
2015,640309,640341012,07,21,,,,,,,,,,,,,,,
2015,640309,640341012,08,21,,,,,,,,,,,,,,,
2015,640309,640341012,09,21,,,,,,30,30,,30,30,30,,,,30
2015,640309,640341012,10,21,,,,,,,,,,30,30,,,,30
2015,640309,640341012,11,21,,,,,,,,,,,,,,,30
2015,640309,640341012,12,21,,,,,,,,,,,,30,,30,30
2015,640309,640351013,06,21,,,,,,,,,,,,,,,
2015,640309,640351013,07,21,,,,,,,,,,,,,,,
2015,640309,640351013,08,21,,,,,,,,,,,,,,,
2015,640309,640351013,09,21,,,,,,,,,,,,,,,
2015,640309,640351013,10,21,,30,,,,,,,,30,30,30,,,30
2015,640309,640351013,11,21,,,,,,,,,,,,,,,
2015,640309,640351013,12,21,,,,,,,,,,,,,,,
2015,640310,640341014,06,21,,,,,,,,,,,,,,,
2015,640310,640341014,07,21,,,,,,,,,,,,,,,
2015,640310,640341014,08,21,,,,,,,,,,,,,,,
2015,640310,640341014,09,21,,,,,,,,,,,,,,,
2015,640310,640341014,10,21,,,,,,,,,30,0,30,,,,30
2015,640310,640341014,11,21,30,,,,,,30,,30,,30,,,,30
2015,640310,640341014,12,21,30,,,,,,30,,30,,30,,,,30
2015,640310,640351015,09,21,,,,,,,,,,,,,,,
2015,640310,640351015,10,21,,,,,,,,,,,,,,,
2015,640310,640351015,11,21,,,,,,,,,,,,,,,
2015,640310,640351015,12,21,,,,,,,,,,,,,,,
2015,640310,640352017,06,21,,,,,,,,,,,,,,,
2015,640310,640352017,07,21,,,,,,,,,,,,,,,
2015,640310,640352017,10,21,,,,,,,,,,,,,,,
2015,640310,640352017,11,21,,,,,,,,,,,,,,,
2015,640310,640352017,12,21,,,,,,,,,,,,,,,
2015,640311,640341016,06,21,,,,,,,,,,,,,,,
2015,640311,640341016,07,21,,,,,,,,,,,,,,,
2015,640311,640341016,08,21,,,,,,,,,,,,,,,
2015,640311,640341016,09,21,,,,30,,,30,,30,,,,,30,
2015,640311,640341016,10,21,,,30,30,,,30,30,30,,30,,,30,
2015,640311,640341016,11,21,,,,,,,,,,,,,,,
2015,640401,640441001,04,21,,,,,,,,,,,,,,,
2015,640401,640441001,07,21,,,,,,,,,,,,,,,
2015,640401,640441001,08,21,,,,,,,,,,,,,,,
2015,640401,640441001,09,21,,,,,,,,,,,,,,,
2015,640401,640441001,10,21,,,,,,,,,,,,,,,
2015,640401,640441001,11,21,,,,,,,,,,,,,,,
2015,640401,640441001,12,21,,,,,,,,,,,,,,,
2015,640401,640451002,07,21,,,,,,,,,,,,,,,
2015,640401,640451002,08,21,,,,,,,,,,,,,,,
2015,640401,640451002,09,21,,,,,,,,,,,,,,,
2015,640401,640451002,10,21,,,,,,,,,,,,,,,
2015,640401,640451002,11,21,,,,,,,,,,,,,,,
2015,640401,640451002,12,21,,,,,,,,,,,,,,,
2015,640401,640451015,07,21,,,,,,,,,,,,,,,
2015,640401,640451015,08,21,,,,,,,,,,,,,,,
2015,640401,640451015,09,21,,,,,,,,,,,,,,,
2015,640401,640451015,10,21,,,,,,,,,,,,,,,
2015,640401,640451015,11,21,,,,,,,,,,,,,,,
2015,640401,640451015,12,21,,,,,,,,,,,,,,,
2015,640402,640441003,04,21,,,,,,,,,,,,,,,
2015,640402,640441003,07,21,,,,,,,,,,,,,,,
2015,640402,640441003,08,21,,,,,,,,,,,,,,,
2015,640402,640441003,09,21,,,,,,,,,,,,,,,
2015,640402,640441003,10,21,,,,,,,,,,,,,,,
2015,640402,640441003,11,21,,,,,,,,,,,,,,,
2015,640402,640441003,12,21,,,,,,,,,,,,,,,
2015,640402,640451004,07,21,,,,,,,,,,,,,,,
2015,640402,640451004,08,21,,,,,,,,,,,,,,,
2015,640402,640451004,09,21,,,,,,,,,,,,,,,
2015,640402,640451004,10,21,,,,,,,,,,,,,,,
2015,640402,640451004,11,21,,,,,,,,,,,,,,,
2015,640402,640451004,12,21,,,,,,,,,,,,,,,
2015,640402,640451005,07,21,,,,,,,,,,,,,,,
2015,640402,640451005,08,21,,,,,,,,,,,,,,,
2015,640402,640451005,09,21,,,,,,,,,,,,,,,
2015,640402,640451005,10,21,,,,,,,,,,,,,,,
2015,640402,640451005,11,21,,,,,,,,,,,,,,,
2015,640402,640451005,12,21,,,,,,,,,,,,,,,
2015,640403,640441006,07,21,,,,,,,,,,,,,,,
2015,640403,640441006,08,21,,,,,,,,,,,,,,,
2015,640403,640441006,09,21,,,,,,,,,,,,,,,
2015,640403,640441006,10,21,,,,,,,,,,,,,,,
2015,640403,640441006,11,21,,,,,,,,,,,,,,,
2015,640403,640441006,12,21,,,,,,,,,,,,,,,
2015,640403,640451007,07,21,,,,,,,,,,,,,,,
2015,640403,640451007,08,21,,,,,,,,,,,,,,,
2015,640403,640451007,09,21,,,,,,,,,,,,,,,
2015,640403,640451007,10,21,,,,,,,,,,,,,,,
2015,640403,640451007,11,21,,,,,,,,,,,,,,,
2015,640403,640451007,12,21,,,,,,,,,,,,,,,
2015,640404,640441008,07,21,,,,,,,,,,,,,,,
2015,640404,640441008,08,21,,,,,,,,,,,,,,,
2015,640404,640441008,09,21,,,,,,,,,,,,,,,
2015,640404,640441008,10,21,,,,,,,,,,,,,,,
2015,640404,640441008,11,21,,,,,,,,,,,,,,,
2015,640404,640441008,12,21,,,,,,,,,,,,,,,
2015,640404,640451009,07,21,,,,,,,,,,,,,,,
2015,640404,640451009,08,21,,,,,,,,,,,,,,,
2015,640404,640451009,09,21,,,,,,,,,,,,,,,
2015,640404,640451009,10,21,,,,,,,,,,,,,,,
2015,640404,640451009,11,21,,,,,,,,,,,,,,,
2015,640404,640451009,12,21,,,,,,,,,,,,,,,
2015,640404,640451011,07,21,,,,,,,,,,,,,,,
2015,640404,640451011,08,21,,,,,,,,,,,,,,,
2015,640404,640451011,09,21,,,,,,,,,,,,,,,
2015,640404,640451011,10,21,,,,,,,,,,,,,,,
2015,640404,640451011,11,21,,,,,,,,,,,,,,,
2015,640404,640451011,12,21,,,,,,,,,,,,,,,
2015,640405,640441012,07,21,,,,,,,,,,,,,,,
2015,640405,640441012,08,21,,,,,,,,,,,,,,,
2015,640405,640441012,09,21,,,,,,,,,,,,,,,
2015,640405,640441012,10,21,,,,,,,,,,,,,,,
2015,640405,640441012,11,21,,,,,,,,,,,,,,,
2015,640405,640441012,12,21,,,,,,,,,,,,,,,
2015,640405,640451013,07,21,,,,,,,,,,,,,,,
2015,640405,640451013,08,21,,,,,,,,,,,,,,,
2015,640405,640451013,09,21,,,,,,,,,,,,,,,
2015,640405,640451013,10,21,,,,,,,,,,,,,,,
2015,640405,640451013,11,21,,,,,,,,,,,,,,,
2015,640405,640451013,12,21,,,,,,,,,,,,,,,
2015,640406,640441014,07,21,,,,,,,,,,,,,,,
2015,640406,640441014,08,21,,,,,,,,,,,,,,,
2015,640406,640441014,09,21,,,,,,,,,,,,,,,
2015,640406,640441014,10,21,,,,,,,,,,,,,,,
2015,640406,640441014,11,21,,,,,,,,,,,,,,,
2015,640406,640441014,12,21,,,,,,,,,,,,,,,
2015,640407,640441010,06,21,,,,,,,,,,,,,,,
2015,640407,640441010,07,21,,,,,,,,,,,,,,,
2015,640407,640441010,08,21,,,,,,,,,,,,,,,
2015,640407,640441010,09,21,,,,,,,,,,,,,,,
2015,640407,640441010,10,21,,,,,,,,,,,,,,,
2015,640407,640441010,11,21,,,,,,,,,,,,,,,
2015,640407,640441010,12,21,,,,,,,,,,,,,,,
2015,640501,640541001,05,21,,,,,,,,,,,,,,,
2015,640501,640541001,06,21,,,,,,,,,,,,,,,
2015,640501,640541001,07,21,,,,,,,,,,,,,,,
2015,640501,640541001,08,21,,,,,,,,,,,,,,,
2015,640501,640541001,09,21,,,,,,,,,,,,,,,
2015,640501,640541001,10,21,,,,,,,,,,,,,,,
2015,640501,640541001,11,21,,,,,,,,,,,,,,,
2015,640501,640541001,12,21,,,,,,,,,,,,,,,
2015,640501,640551002,05,21,,,,,,,,,,,,,,,
2015,640501,640551002,06,21,,,,,,,,,,,,,,,
2015,640501,640551002,07,21,,,,,,,,,,,,,,,
2015,640501,640551002,08,21,,,,,,,,,,,,,,,
2015,640501,640551002,09,21,,,,,,,,,,,,,,,
2015,640501,640551002,10,21,,,,,,,,,,,,,,,
2015,640501,640551002,11,21,,,,,,,,,,,,,,,
2015,640501,640551002,12,21,,,,,,,,,,,,,,,
2015,640502,640541003,05,21,,,,,,,,,,,,,,,
2015,640502,640541003,06,21,,,,,,,,,,,,,,,
2015,640502,640541003,07,21,,,,,,,,,,,,,,,
2015,640502,640541003,08,21,,,,,,,,,,,,,,,
2015,640502,640541003,09,21,,,,,,,,,,,,,,,
2015,640502,640541003,10,21,,,,,,,,,,,,,,,
2015,640502,640541003,11,21,,,,,,,,,,,,,,,
2015,640502,640541003,12,21,,,,,,,,,,,,,,,
2015,640502,640551004,05,21,,,,,,,,,,,,,,,
2015,640502,640551004,06,21,,,,,,,,,,,,,,,
2015,640502,640551004,07,21,,,,,,,,,,,,,,,
2015,640502,640551004,08,21,,,,,,,,,,,,,,,
2015,640502,640551004,09,21,,,,,,,,,,,,,,,
2015,640502,640551004,10,21,,,,,,,,,,,,,,,
2015,640502,640551004,11,21,,,,,,,,,,,,,,,
2015,640502,640551004,12,21,,,,,,,,,,,,,,,
2015,640503,640541005,05,21,,,,,,,,,,,,,,,
2015,640503,640541005,06,21,,,,,,,,,,,,,,,
2015,640503,640541005,07,21,,,,,,,,,,,,,,,
2015,640503,640541005,08,21,,,,,,,,,,,,,,,
2015,640503,640541005,09,21,,,,,,,,,,,,,,,
2015,640503,640541005,10,21,,,,,,,,,,,,,,,
2015,640503,640541005,11,21,,,,,,,,,,,,,,,
2015,640504,640541007,06,21,,,,,,,30,,30,,,,,30,
2015,640504,640541007,07,21,,,,,,,,,,,,,,,
2015,640504,640541007,08,21,11,14,,,13,13,30,,,9,6,15,15,,
2015,640504,640541007,09,21,,,,,,,,,,,,,,,
2015,640504,640541007,10,21,,,,,,,,,,,,,,,
2015,640504,640541007,11,21,,,,,,,,,,,,,,,
2015,640504,640541007,12,21,,,,,,,,,,,,,,,
2015,640504,640551026,05,21,,,,,,,,,,,,,,,
2015,640504,640551026,06,21,15,,,,,,,,9,,,,,,
2015,640504,640551026,07,21,,,,,,,,,,,,,,,
2015,640504,640551026,12,21,,,,,,,,,,,,,,,
2015,640505,640541008,05,21,,,,,,,,,,,,,,,
2015,640505,640541008,06,21,,,,,,,,,,,,,,,
2015,640505,640541008,07,21,,,,,,,,,,,,,,,
2015,640505,640541008,08,21,30,,30,30,30,,,,30,30,30,,,,
2015,640505,640541008,09,21,,,,,,,,,,,,,,,
2015,640505,640541008,10,21,,,,,,,,,,,,,,,
2015,640505,640541008,11,21,,,,,,,,,,,,,,,
2015,640505,640541008,12,21,,,,,,,,,,,,,,,
2015,640505,640551009,05,21,,,,,,,,,,,,,,,
2015,640505,640551009,06,21,,,,,,,,,,,,,,,
2015,640505,640551009,07,21,,,,,,,,,,,,,,,
2015,640505,640551009,08,21,,,,,,,,,,,,,,,
2015,640505,640551009,09,21,,,,,,,,,,,,,,,
2015,640505,640551009,10,21,,,,,,,,,,,,,,,
2015,640505,640551009,11,21,,,,,,,,,,,,,,,
2015,640505,640551009,12,21,,,,,,,,,,,,,,,
2015,640506,640541010,05,21,,,,,,,,,,,,,,,
2015,640506,640541010,06,21,,,,,,,,,,,,,,,
2015,640506,640541010,07,21,,,,,,,,,,,,,,,
2015,640506,640541010,08,21,,,,,,,,,,,,,,,
2015,640506,640541010,09,21,,,,,,,,,,,,,,,
2015,640506,640541010,10,21,,,,,,,,,,,,,,,
2015,640506,640541010,11,21,,,,,,,,,,,,,,,
2015,640506,640541010,12,21,,,,,,,,,,,,,,,
2015,640506,640551011,05,21,,,,,,,,,,,,,,,
2015,640506,640551011,06,21,,,,,,,,,,,,,,,
2015,640506,640551011,07,21,,,,,,,,,,,,,,,
2015,640506,640551011,08,21,,,,,,,,,,,,,,,
2015,640506,640551011,09,21,,,,,,,,,,,,,,,
2015,640506,640551011,11,21,,,,,,,,,,,,,,,
2015,640506,640551011,12,21,,,,,,,,,,,,,,,
2015,640507,640541012,05,21,,,,,,,,,,,,,,,
2015,640507,640541012,06,21,,,,30,,,,,30,,,,,,
2015,640507,640541012,07,21,,,,,,,,,,,,,,,
2015,640507,640541012,08,21,,,,,,,,,,,,,,,
2015,640507,640541012,09,21,,,,,,,,,,,,,,,
2015,640507,640541012,10,21,,,,,,,,,,,,,,,
2015,640507,640541012,11,21,,,,,,,,,,,,,,,
2015,640507,640541012,12,21,,,,,,,,,,,,,,,
2015,640508,640541013,05,21,,,,,,,,,,,,,,,
2015,640508,640541013,06,21,,,,,,,,,,,,,,,
2015,640508,640541013,07,21,,,,,,,,,,,,,,,
2015,640508,640541013,08,21,,,,,,,,,,,,,,,
2015,640508,640541013,09,21,,,,,,,,,,,,,,,
2015,640508,640541013,10,21,,,,,,,,,,,,,,,
2015,640508,640541013,11,21,,,,,,,,,,,,,,,
2015,640509,640541014,05,21,,,,,,,,,,,,,,,
2015,640509,640541014,06,21,,,,,,,,,,,,,,,
2015,640509,640541014,07,21,,,,,,,,,,,,,,,
2015,640509,640541014,08,21,,,,,,,,,,,,,,,
2015,640509,640541014,09,21,,,,,,,,,,,,,,,
2015,640509,640541014,10,21,,,,,,,,,,,,,,,
2015,640509,640541014,11,21,,,,,,,,,,,,,,,
2015,640509,640541014,12,21,,,,,,,,,,,,,,,
2015,640510,640541015,05,21,,,,,,,,,,,,,,,
2015,640510,640541015,06,21,,,,,,,,,,,,,,,
2015,640510,640541015,07,21,,,,,,,,,,,,,,,
2015,640510,640541015,08,21,,,,,,,,,,,,,,,
2015,640510,640541015,09,21,,,,,,,,,,,,,,,
2015,640510,640541015,10,21,,,,,,,,,,,,,,,
2015,640510,640541015,11,21,,,,,,,,,,,,,,,
2015,640510,640541015,12,21,,,,,,,,,,,,,,,
2015,640510,640551016,05,21,,,,,,,,,,,,,,,
2015,640510,640551016,06,21,,,,,,,,,,,,,,,
2015,640510,640551016,07,21,,,,,,,,,,,,,,,
2015,640510,640551016,08,21,,,,,,,,,30,,,,,30,30
2015,640510,640551016,09,21,,,,,,,,,,,,,,,
2015,640510,640551016,10,21,,,,,,,,,,,,,,,
2015,640510,640551016,11,21,,,,,,,,,,,,,,,
2015,640510,640551016,12,21,,,,,,,,,,,,,,,
2015,640511,640541017,05,21,,,,,,,,,,,,,,,
2015,640511,640541017,06,21,,,,,,,,,,,,,,,
2015,640511,640541017,07,21,,,,,,,,,,,,,,,
2015,640511,640541017,08,21,,,,,,,,,,,,,,,
2015,640511,640541017,09,21,,,,,,,,,,,,,,,
2015,640511,640541017,10,21,,,,,,,,,,,,,,,
2015,640511,640541017,11,21,,,,,,,,,,,,,,,
2015,640511,640541017,12,21,,,,,,,,,,,,,,,
2015,640512,640541019,05,21,,,,,,,,,,,,,,,
2015,640512,640541019,06,21,,,,,,,,,,,,,,,
2015,640512,640541019,07,21,,,,,,,,,,,,,,,
2015,640512,640541019,08,21,,,,,,,,,,,,,,,
2015,640512,640541019,09,21,,,,,,,,,,,,,,,
2015,640512,640541019,10,21,,,,,,,,,,,,,,,
2015,640512,640541019,11,21,,,,,,,,,,,,,,,
2015,640512,640551020,05,21,,,,,,,,,,,,,,,
2015,640512,640551020,06,21,,,,,,,,,,,,,,,
2015,640512,640551020,07,21,,,,,,,,,,,,,,,
2015,640512,640551020,09,21,,,,,,,,,,,,,,,
2015,640512,640551020,10,21,,,,,,,,,,,,,,,
2015,640512,640551020,11,21,,,,,,,,,,,,,,,
2015,640512,640551020,12,21,,,,,,,,,,,,,,,
2015,640513,640541021,05,21,,,,,,,,,,,,,,,
2015,640513,640541021,06,21,,,,,,,,,,,,,,,
2015,640513,640541021,07,21,,,,,,,,,,,,,,,
2015,640513,640541021,08,21,,,,,,,,,,,,,,,
2015,640513,640541021,09,21,,,,,,,,,,,,,,,
2015,640513,640541021,10,21,,,,,,,,,,,,,,,
2015,640513,640541021,11,21,,,,,,,,,,,,,,,
2015,640513,640541021,12,21,,,,,,,,,,,,,,,
2015,640514,640541022,05,21,,,,,,,,,,,,,,,
2015,640514,640541022,06,21,,,,,,,,,,,,,,,
2015,640514,640541022,07,21,,,,,,,,,,,,,,,
2015,640514,640541022,08,21,,,,,,,,,,,,,,,
2015,640514,640541022,09,21,,,,,,,,,,,,,,,
2015,640514,640541022,10,21,,,,,,,,,,,,,,,
2015,640514,640541022,11,21,,,,,,,,,,,,,,,
2015,640514,640541022,12,21,,,,,,,,,,,,,,,
2015,640515,640541024,06,21,,,,,,,,,,,,,,,
2015,640515,640541024,08,21,,,,,,,,,,,,,,,
2016,110101,110141003,09,21,,,,,,,,,30,,,,,,
2016,110101,110141004,01,21,,,,,,,,,,,,,,30,
2016,110101,110141004,04,21,,,30,,,7,,,,,,,,,
2016,110101,110141004,05,21,,,30,,,30,,,,,,,,,
2016,110101,110141004,06,21,,,,,,30,30,15,,,,,,,
2016,110101,110141004,08,21,10,10,,,10,10,10,10,15,,10,,,15,
2016,110101,110141004,09,21,,,,,,,20,,30,,,,,,
2016,110101,110141004,10,21,,,,,,,,,30,,,,,,
2016,110101,110141004,11,21,,,,10,,,,,30,,,,,,
2016,110101,110141005,07,21,,,,,,,,,,,,,,,
2016,110101,110142014,02,21,,5,,,,,,,,20,,,,29,
2016,110101,110142014,09,21,0,0,0,0,0,0,0,0,30,20,0,0,0,0,0
2016,110102,110141042,01,21,,,,,,,30,,,,,,,30,14
2016,110102,110141042,02,21,,,,,,,30,,30,,,,,30,10
2016,110102,110141042,03,21,,,,,,10,30,10,30,,,,,10,10
2016,110102,110141042,04,21,20,,30,,,30,30,18,30,,,,,10,30
2016,110102,110141042,05,21,,,5,,,30,30,,30,,,,,,
2016,110102,110141042,06,21,,,,,,30,30,,30,,,,,,30
2016,110102,110141042,07,21,,,,,,,20,,30,,,,,,
2016,110102,110141042,08,21,,,,,,,,,30,,,,,,
2016,110102,110141042,10,21,,,,,,,,,28,,,,,,30
2016,110102,110141043,04,21,,,30,,30,,30,,30,30,,,,5,
2016,110102,110141043,05,21,,30,30,,30,,30,,30,25,30,,,,
2016,110102,110141043,11,21,,,,,,,30,,,,,,30,30,
2016,110102,110141044,04,21,,,,30,,,,,30,,,,30,,30
2016,110102,110141044,05,21,,,,,,,,,30,,30,,,,30
2016,110102,110141044,06,21,,,,,,,,,30,,,,,,30
2016,110102,110141044,07,21,,,,,,,,,,,,,,,
2016,110102,110141044,08,21,,,,,,,,,30,,,,,,
2016,110102,110141052,12,21,,,,,,,,,,,,,,,
2016,110103,110141057,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,110104,110143092,07,21,,,,,,,,,,,,,,,
2016,110105,110141096,06,21,,,,,,,,,30,,30,,,,30
2016,110105,110141096,08,21,,,,,,,,,30,,,,,,30
2016,110105,110141097,07,21,,16,,,,,,,30,,30,,,,
2016,110105,110141097,08,21,,30,,,,,,,,,,,,,
2016,110105,110141097,09,21,,14,,,,,,,,,,,,,
2016,110105,110141097,10,21,,,,,,,,,30,,,,,3,30
2016,110106,110141122,03,21,,,30,,,,,,,,,,,30,
2016,110106,110141122,05,21,,,30,,,,,,,30,,,,,
2016,110106,110141122,06,21,,,30,,,,,,30,,,,,,
2016,110106,110141122,07,21,,,30,,,,,,30,,,,,,
2016,110106,110141122,08,21,,,30,,,,,,30,,,,,,
2016,110106,110141122,10,21,,,30,,,,,,30,,,,,,
2016,110106,110141122,11,21,,,30,,,,,,30,,,,,,
2016,110201,110243001,01,21,,,,,,,,,,,,,,,
2016,110201,110243001,02,21,,,,,,,,,,,,,,,
2016,110201,110243001,03,21,,,,,,,,,,,,,,,
2016,110201,110243001,04,21,,,,,,,,,,,,,,,
2016,110201,110243001,05,21,,,,,,,,,,,,,,,
2016,110201,110243001,06,21,,,,,,,,,,,,,,,
2016,110201,110243001,07,21,,,,,,,,,,,,,,,
2016,110201,110243001,08,21,,,,,,,,,,,,,,,
2016,110201,110243001,09,21,,,,,,,,,,,,,,,
2016,110201,110243001,10,21,,,,,,,,,,,,,,,
2016,110201,110243001,11,21,,,,,,,,,,,,,,,
2016,110201,110243001,12,21,,,,,,,,,,,,,,,
2016,110201,110243002,01,21,,,,,,,,,,,,,,,
2016,110201,110243002,02,21,,,,,,,,,,,,,,,
2016,110201,110243002,03,21,,,,,,,,,,,,,,,
2016,110201,110243002,04,21,,,,,,,,,,,,,,,
2016,110201,110243002,05,21,,,,,,,,,,,,,,,
2016,110201,110243002,06,21,,,,,,,,,,,,,,,
2016,110201,110243002,07,21,,,,,,,,,,,,,,,
2016,110201,110243002,09,21,,,,,,,,,,,,,,,
2016,110201,110243002,10,21,,,,,,,,,,,,,,,
2016,110201,110243002,11,21,,,,,,,,,,,,,,,
2016,110201,110243002,12,21,,,,,,,,,,,,,,,
2016,110201,110243024,01,21,,,,,,,,,,,,,,,
2016,110201,110243024,02,21,,,,,,,,,,,,,,,
2016,110201,110243024,03,21,,,,,,,,,,,,,,,
2016,110201,110243024,04,21,,,,,,,,,,,,,,,
2016,110201,110243024,05,21,,,,,,,,,,,,,,,
2016,110201,110243024,06,21,,,,,,,,,,,,,,,
2016,110201,110243024,07,21,,,,,,,,,,,,,,,
2016,110201,110243024,08,21,,,,,,,,,,,,,,,
