cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cEJVVM_0609a,cEJVVM_1014a,cEJVVM_1524a,cEJVVM_TOTAL,cEJPBSAN_0609a,cEJPBSAN_1014a,cEJPBSAN_1524a,cEJPBSAN_TOTAL,cTESTKIT_NECHEFF,cTESTKIT_NTPOS,cFER_F,cFER_G,cFAF_F,cFAF_G
2016,440207,440251016,11,21,,,,,,,,,,,,,,
2016,440207,440251016,12,21,,,,,,,,,,,,,,
2016,440207,440251017,1,21,,,,,,,,,,,,,,
2016,440207,440251017,2,21,,,,,,,,,,,,,,
2016,440207,440251017,3,21,,,,,,,,,,,,,,
2016,440207,440251017,4,21,,,,,,,,,,,,,,
2016,440207,440251017,5,21,,,,,,,,,,,,,,
2016,440207,440251017,6,21,,,,,,,,,,,,,,
2016,440207,440251017,7,21,,,,,,,,,,,,,,
2016,440207,440251017,8,21,,,,,,,,,,,,,,
2016,440207,440251017,9,21,,,,,,,,,,,,,,
2016,440207,440251017,10,21,,,,,,,,,,,,,,
2016,440207,440251017,11,21,,,,,,,,,,,,,,
2016,440207,440251017,12,21,,,,,,,,,,,,,,
2016,440207,440251018,1,21,,,,,,,,,,,,,,
2016,440207,440251018,2,21,,,,,,,,,,,,,,
2016,440207,440251018,3,21,,,,,,,,,,,,,,
2016,440207,440251018,4,21,,,,,,,,,,,,,,
2016,440207,440251018,5,21,,,,,,,,,,,,,,
2016,440207,440251018,6,21,,,,,,,,,,,,,,
2016,440207,440251018,7,21,,,,,,,,,,,,,,
2016,440207,440251018,8,21,,,,,,,,,,,,,,
2016,440207,440251018,9,21,,,,,,,,,,,,,,
2016,440207,440251018,10,21,,,,,,,,,,,,,,
2016,440207,440251018,11,21,,,,,,,,,,,,,,
2016,440207,440251018,12,21,,,,,,,,,,,,,,
2016,440207,440253019,1,21,,,,,,,,,,,,,,
2016,440207,440253019,2,21,,,,,,,,,,,,,,
2016,440207,440253019,3,21,,,,,,,,,,,,,,
2016,440207,440253019,4,21,,,,,,,,,,,,,,
2016,440207,440253019,5,21,,,,,,,,,,,,,,
2016,440207,440253019,6,21,,,,,,,,,,,,,,
2016,440207,440253019,7,21,,,,,,,,,,,,,,
2016,440207,440253019,8,21,,,,,,,,,,,,,,
2016,440207,440253019,9,21,,,,,,,,,,,,,,
2016,440207,440253019,10,21,,,,,,,,,,,,,,
2016,440207,440253019,11,21,,,,,,,,,,,,,,
2016,440208,440241020,1,21,,,,,,,,,,,,,,
2016,440208,440241020,2,21,,,,,,,,,,,,,,
2016,440208,440241020,3,21,,,,,,,,,,,,,,
2016,440208,440241020,4,21,,,,,,,,,,,,,,
2016,440208,440241020,5,21,,,,,,,,,,,,,,
2016,440208,440241020,6,21,,,,,,,,,,,,,,
2016,440208,440241020,7,21,,,,,,,,,,,,,,
2016,440208,440241020,8,21,,,,,,,,,,,,,,
2016,440208,440241020,9,21,,,,,,,,,,,,,,
2016,440208,440241020,10,21,,,,,,,,,,,,,,
2016,440208,440241020,11,21,,,,,,,,,,,,,,
2016,440208,440241020,12,21,,,,,,,,,,,,,,
2016,440208,440243022,9,21,,,,,,,,,,,,,,
2016,440208,440251021,1,21,,,,,,,,,,,,,,
2016,440208,440251021,2,21,,,,,,,,,,,,,,
2016,440208,440251021,3,21,,,,,,,,,,,,,,
2016,440208,440253023,9,21,,,,,,,,,,,,,,
2016,440208,440253023,10,21,,,,,,,,,,,,,,
2016,440208,440253024,2,21,,,,,,,,,,,,,,
2016,440208,440253024,3,21,,,,,,,,,,,,,,
2016,440208,440253024,4,21,,,,,,,,,,,,,,
2016,440208,440253024,5,21,,,,,,,,,,,,,,
2016,440208,440253024,6,21,,,,,,,,,,,,,,
2016,440208,440253024,7,21,,,,,,,,,,,,,,
2016,440208,440253024,8,21,,,,,,,,,,,,,,
2016,440208,440253024,10,21,,,,,,,,,,,,,,
2016,440208,440253024,11,21,,,,,,,,,,,,,,
2016,440208,440253024,12,21,,,,,,,,,,,,,,
2016,440209,440241025,1,21,,,,,,,,,,,,,,
2016,440209,440241025,2,21,,,,,,,,,,,,,,
2016,440209,440241025,3,21,,,,,,,,,,,,,,
2016,440209,440241025,4,21,,,163,163,,,,,,,,,,
2016,440209,440241025,5,21,,40,13,53,,,,,,,,,,
2016,440209,440241025,6,21,,,,,,,,,,,,,,
2016,440209,440241025,7,21,,,,,,,,,,,,,,
2016,440209,440241025,8,21,,,,,,,,,,,,,,
2016,440209,440241025,9,21,,,,,,,,,,,,,,
2016,440209,440241025,10,21,,,,,,,,,,,,,,
2016,440209,440241025,11,21,,,,,,,,,,,,,,
2016,440209,440241025,12,21,,,,,,,,,,,,,,
2016,440210,440241028,1,21,,,,,,,,,,,,,,
2016,440210,440241028,2,21,,,,,,,,,,,,,,
2016,440210,440241028,3,21,,,34,34,,,,,,,,,,
2016,440210,440241028,4,21,,,,,,,,,,,,,,
2016,440210,440241028,6,21,,,,,,,,,,,,,,
2016,440210,440241028,7,21,,,,,,,,,,,,,,
2016,440210,440241028,8,21,,,,,,,,,,,,,,
2016,440210,440241028,9,21,,,,,,,,,,,,,,
2016,440210,440241028,11,21,,,,,,,,,,,,,,
2016,440211,440241031,1,21,,,,,,,,,,,,,,
2016,440211,440241031,2,21,,,,,,,,,,,,,,
2016,440211,440241031,3,21,,,,,,,,,,,,,,
2016,440211,440241031,4,21,,,,,,,,,,,,,,
2016,440211,440241031,5,21,,,,,,,,,,,,,,
2016,440211,440241031,6,21,,,,,,,,,,,,,,
2016,440211,440241031,7,21,,,,,,,,,,,,,,
2016,440211,440241031,8,21,,,,,,,,,,,,,,
2016,440211,440241031,10,21,,,,,,,,,,,,,,
2016,440211,440241031,11,21,,,,,,,,,,,,,,
2016,440211,440251032,1,21,,,,,,,,,,,,,,
2016,440211,440251032,2,21,,,,,,,,,,,,,,
2016,440211,440251032,3,21,,,,,,,,,,,,,,
2016,440211,440251032,4,21,,,,,,,,,,,,,,
2016,440211,440251032,5,21,,,,,,,,,,,,,,
2016,440211,440251032,6,21,,,,,,,,,,,,,,
2016,440211,440251032,7,21,,,,,,,,,,,,,,
2016,440211,440251032,8,21,,,,,,,,,,,,,,
2016,440211,440251032,9,21,,,,,,,,,,,,,,
2016,440211,440251032,10,21,,,,,,,,,,,,,,
2016,440211,440251032,11,21,,,,,,,,,,,,,,
2016,440211,440251032,12,21,,,,,,,,,,,,,,
2016,440211,440251033,1,21,,,,,,,,,,,,,,
2016,440211,440251033,2,21,,,,,,,,,,,,,,
2016,440211,440251033,3,21,,,,,,,,,,,,,,
2016,440211,440251033,4,21,,,,,,,,,,,,,,
2016,440211,440251033,5,21,,,,,,,,,,,,,,
2016,440211,440251033,6,21,,,,,,,,,,,,,,
2016,440211,440251033,7,21,,,,,,,,,,,,,,
2016,440211,440251033,8,21,,,,,,,,,,,,,,
2016,440211,440251033,9,21,,,,,,,,,,,,,,
2016,440211,440251033,10,21,,,,,,,,,,,,,,
2016,440211,440251033,11,21,,,,,,,,,,,,,,
2016,440211,440251033,12,21,,,,,,,,,,,,,,
2016,440212,440241034,1,21,,,,,,,,,,,,,,
2016,440212,440241034,2,21,,,,,,,,,,,,,,
2016,440212,440241034,3,21,,,,,,,,,,,,,,
2016,440212,440241034,4,21,,,,,,,,,,,,,,
2016,440212,440241034,5,21,,,,,,,,,,,,,,
2016,440212,440241034,6,21,,,,,,,,,,,,,,
2016,440212,440241034,8,21,,,,,,,,,,,,,,
2016,440212,440241034,9,21,,,,,,,,,,,,,,
2016,440212,440241034,10,21,,,,,,,,,,,,,,
2016,440212,440241034,11,21,,,,,,,,,,,,,,
2016,440212,440241034,12,21,,,,,,,,,,,,,,
2016,440212,440253035,2,21,,,,,,,,,,,,,,
2016,440212,440253035,3,21,,,,,,,,,,,,,,
2016,440212,440253035,4,21,,,,,,,,,,,,,,
2016,440212,440253035,5,21,,,,,,,,,,,,,,
2016,440212,440253035,6,21,,,,,,,,,,,,,,
2016,440212,440253035,7,21,,,,,,,,,,,,,,
2016,440212,440253035,8,21,,,,,,,,,,,,,,
2016,440212,440253035,9,21,,,,,,,,,,,,,,
2016,440212,440253035,10,21,,,,,,,,,,,,,,
2016,440212,440253035,11,21,,,,,,,,,,,,,,
2016,440213,440241036,1,21,,,,,,,,,,,,,,
2016,440213,440241036,2,21,,,,,,,,,,,,,,
2016,440213,440241036,3,21,,,,,,,,,,,,,,
2016,440213,440241036,4,21,,,,,,,,,,,,,,
2016,440213,440241036,5,21,,,,,,,,,,,,,,
2016,440213,440241036,6,21,,,,,,,,,,,,,,
2016,440213,440241036,7,21,,,,,,,,,,,,,,
2016,440213,440241036,8,21,,,,,,,,,,,,,,
2016,440213,440241036,9,21,,,,,,,,,,,,,,
2016,440213,440241036,10,21,,,,,,,,,,,,,,
2016,440213,440241036,11,21,,,,,,,,,,,,,,
2016,440213,440241036,12,21,,,,,,,,,,,,,,
2016,440213,440251037,1,21,,,,,,,,,,,,,,
2016,440213,440251037,2,21,,,,,,,,,,,,,,
2016,440213,440251037,3,21,,,,,,,,,,,,,,
2016,440213,440251037,4,21,,,,,,,,,,,,,,
2016,440213,440251037,5,21,,,,,,,,,,,,,,
2016,440213,440251037,6,21,,,,,,,,,,,,,,
2016,440213,440251037,7,21,,,,,,,,,,,,,,
2016,440213,440251037,8,21,,,,,,,,,,,,,,
2016,440213,440251037,9,21,,,,,,,,,,,,,,
2016,440213,440251037,10,21,,,,,,,,,,,,,,
2016,440213,440251037,11,21,,,,,,,,,,,,,,
2016,440302,440341002,1,21,,,,,,,,,,,,,,
2016,440302,440341002,2,21,,,,,,,,,,,,,,
2016,440302,440341002,3,21,,,,,,,,,,,,,,
2016,440302,440341002,4,21,,,,,,,,,,,,,,
2016,440302,440341002,5,21,,,,,,,,,,,,,,
2016,440302,440341002,6,21,,,,,,,,,,,,,,
2016,440302,440341002,7,21,,,,,,,,,,,,,,
2016,440302,440341002,8,21,,,,,,,,,,,,,,
2016,440302,440341002,9,21,,,,,,,,,,,,,,
2016,440302,440341002,10,21,,,,,,,,,,,,,,
2016,440302,440341002,11,21,,,,,,,,,,,,,,
2016,440302,440341002,12,21,,,,,,,,,,,,,,
2016,440303,440341003,1,21,,,,,,,,,,,,,,
2016,440303,440341003,2,21,,,,,,,,,,,,,,
2016,440303,440341003,3,21,,,,,,,,,,,,,,
2016,440303,440341003,4,21,,,,,,,,,,,,,,
2016,440303,440341003,5,21,,,,,,,,,10,3,,,,
2016,440303,440341003,6,21,,,,,,,,,,,,,,
2016,440303,440341003,7,21,,,,,,,,,,,,,,
2016,440303,440341003,8,21,,,,,,,,,,,,,,
2016,440303,440341003,9,21,,,,,,,,,,,,,,
2016,440303,440341003,10,21,,,,,,,,,,,,,,
2016,440303,440341003,11,21,,,,,,,,,,,,,,
2016,440303,440341003,12,21,,,,,,,,,,,,,,
2016,440303,440351033,1,21,,,,,,,,,,,,,,
2016,440303,440351033,2,21,,,,,,,,,,,,,,
2016,440303,440351033,3,21,,,,,,,,,,,,,,
2016,440303,440351033,4,21,,,,,,,,,,,,,,
2016,440303,440351033,5,21,,,,,,,,,1,1,,,,
2016,440303,440351033,6,21,,,,,,,,,3,0,,,,
2016,440303,440351033,7,21,,,,,,,,,3,0,,,,
2016,440303,440351033,8,21,,,,,,,,,,,,,,
2016,440303,440351033,9,21,,,,,,,,,,,,,,
2016,440303,440351033,10,21,,,,,,,,,,,,,,
2016,440303,440351033,11,21,,,,,,,,,,,,,,
2016,440304,440341004,1,21,,,,,,,,,,,,,,
2016,440304,440341004,2,21,,6,80,86,,,,,,,,,,
2016,440304,440341004,3,21,,,,,,,,,,,,,,
2016,440304,440341004,4,21,,,,,,,,,,,,,,
2016,440304,440341004,5,21,,,,,,,,,,,,,,
2016,440304,440341004,6,21,,,,,,,,,,,,,,
2016,440304,440341004,7,21,,,,,,,,,20,0,,,,
2016,440304,440341004,8,21,,,,,,,,,,,,,,
2016,440304,440341004,9,21,,,,,,,,,,,,,,
2016,440304,440341004,10,21,,,,,,,,,,,,,,
2016,440304,440341004,11,21,,,,,,,,,,,,,,
2016,440304,440341004,12,21,,,,,,,,,,,,,,
2016,440304,440343006,1,21,,,,,,,,,,,,,,
2016,440304,440351005,1,21,,,,,,,,,,,,,,
2016,440304,440351005,2,21,,,,,,,,,,,,,,
2016,440304,440351005,3,21,,,,,,,,,,,,,,
2016,440304,440351005,4,21,,,,,,,,,,,,,,
2016,440304,440351005,5,21,,,,,,,,,3,3,,,,
2016,440304,440351005,6,21,,,,,,,,,,,,,,
2016,440304,440351005,7,21,,,,,,,,,,,,,,
2016,440304,440351005,8,21,,,,,,,,,,,,,,
2016,440304,440351005,9,21,,,,,,,,,,,,,,
2016,440304,440351005,10,21,,,,,,,,,,,,,,
2016,440304,440351005,11,21,,,,,,,,,,,,,,
2016,440304,440351005,12,21,,,,,,,,,,,,,,
2016,440305,440341007,1,21,,,,,,,,,,,,,,
2016,440305,440341007,2,21,,,20,20,,,1,1,,,,,,
2016,440305,440341007,3,21,,,62,62,,,,,,,,,,
2016,440305,440341007,4,21,,,,,,,,,,,,,,
2016,440305,440341007,5,21,,,,,,,,,,,,,,
2016,440305,440341007,6,21,,,,,,,,,,,,,,
2016,440305,440341007,7,21,,,,,,,,,,,,,,
2016,440305,440341007,8,21,,,,,,,,,,,,,,
2016,440305,440341007,9,21,,,,,,,,,,,,,,
2016,440305,440341007,10,21,,,,,,,,,,,,,,
2016,440305,440341007,11,21,,,,,,,,,,,,,,
2016,440305,440341007,12,21,,,,,,,,,,,,,,
2016,440305,440351008,1,21,,,,,,,,,,,,,,
2016,440305,440351008,2,21,,,,,,,,,,,,,,
2016,440305,440351008,3,21,,,,,,,,,,,,,,
2016,440305,440351008,4,21,,,,,,,,,,,,,,
2016,440305,440351008,5,21,,,,,,,,,,,,,,
2016,440305,440351008,6,21,,,,,,,,,,,,,,
2016,440305,440351008,7,21,,,,,,,,,,,,,,
2016,440305,440351008,8,21,,,,,,,,,,,,,,
2016,440305,440351008,9,21,,,,,,,,,,,,,,
2016,440305,440351008,10,21,,,,,,,,,,,,,,
2016,440305,440351008,11,21,,,,,,,,,,,,,,
2016,440305,440351008,12,21,,,,,,,,,,,,,,
2016,440306,440341009,1,21,,,,,,,,,,,,,,
2016,440306,440341009,2,21,,,,,,,,,,,,,,
2016,440306,440341009,3,21,,,,,,,,,,,,,,
2016,440306,440341009,4,21,,,,,,,,,,,,,,
2016,440306,440341009,5,21,,,,,,,,,47,4,,,,
2016,440306,440341009,6,21,,,,,,,,,,,,,,
2016,440306,440341009,7,21,,,,,,,,,,,,,,
2016,440306,440341009,8,21,,,,,,,,,,,,,,
2016,440306,440341009,9,21,,,,,,,,,,,,,,
2016,440306,440341009,10,21,,,,,,,,,,,,,,
2016,440306,440341009,11,21,,,,,,,,,,,,,,
2016,440306,440341009,12,21,,,,,,,,,,,,,,
2016,440307,440341010,1,21,,,,,,,,,,,,,,
2016,440307,440341010,2,21,,,,,,,,,,,,,,
2016,440307,440341010,3,21,,,,,,,,,,,,,,
2016,440307,440341010,4,21,,,,,,,,,8,,,,,
2016,440307,440341010,5,21,,,,,,,,,10,0,,,,
2016,440307,440341010,6,21,,,,,,,,,10,0,,,,
2016,440307,440341010,7,21,,,,,,,,,9,9,,,,
2016,440307,440341010,8,21,,,,,,,,,8,8,,,,
2016,440307,440341010,9,21,,,,,,,,,8,8,,,,
2016,440307,440341010,10,21,,,,,,,,,8,8,,,,
2016,440307,440341010,11,21,,,,,,,,,,,,,,
2016,440307,440341010,12,21,,,,,,,,,,,,,,
2016,440307,440351011,1,21,,,,,,,,,,,,,,
2016,440307,440351011,2,21,,,,,,,,,,,,,,
2016,440307,440351011,3,21,,,,,,,,,,,,,,
2016,440307,440351011,4,21,,,,,,,,,,,,,,
2016,440307,440351011,5,21,,,,,,,,,2,2,,,,
2016,440307,440351011,6,21,,,,,,,,,,,,,,
2016,440307,440351011,7,21,,,,,,,,,,,,,,
2016,440307,440351011,8,21,,,,,,,,,,,,,,
2016,440307,440351011,9,21,,,,,,,,,,,,,,
2016,440307,440351011,10,21,,,,,,,,,,,,,,
2016,440307,440351011,11,21,,,,,,,,,,,,,,
2016,440307,440351011,12,21,,,,,,,,,,,,,,
2016,440308,440341012,1,21,,,,,,,,,,,,,,
2016,440308,440341012,2,21,,,,,,,,,,,,,,
2016,440308,440341012,3,21,,4,3,7,,4,3,7,,,,,,
2016,440308,440341012,4,21,,,,,,,,,,,,,,
2016,440308,440341012,5,21,,,,,,,,,20,,,,,
2016,440308,440341012,6,21,1,,,1,,,,,,,,,,
2016,440308,440341012,7,21,,,,,,,,,,,,,,
2016,440308,440341012,8,21,,,,,,,,,,,,,,
2016,440308,440341012,9,21,,,,,,,,,,,,,,
2016,440308,440341012,10,21,,,,,,,,,,,,,,
2016,440308,440341012,11,21,,,,,,,,,,,,,,
2016,440308,440341012,12,21,,,,,,,,,,,,,,
2016,440309,440341013,1,21,,,,,,,,,,,,,,
2016,440309,440341013,2,21,,,23,23,,,,,,,,,,
2016,440309,440341013,3,21,,4,120,124,,,,,,,,,,
2016,440309,440341013,4,21,,,29,29,,,0,0,,,,,,
2016,440309,440341013,5,21,,,,,,,,,15,15,,,,
2016,440309,440341013,6,21,,,,,,,,,15,15,,,,
2016,440309,440341013,7,21,,,,,,,,,15,15,,,,
2016,440309,440341013,8,21,,,,,,,,,15,15,,,,
2016,440309,440341013,9,21,,,,,,,,,15,15,,,,
2016,440309,440341013,10,21,,,,,,,,,15,15,,,,
2016,440309,440341013,11,21,,,,,,,,,15,15,,,,
2016,440309,440341013,12,21,,,,,,,,,15,15,,,,
2016,440310,440341014,1,21,,,,,,,,,,,,,,
2016,440310,440341014,2,21,,,,,,,,,,,,,,
2016,440310,440341014,3,21,,,,,,,,,,,,,,
2016,440310,440341014,4,21,,,,,,,,,,,,,,
2016,440310,440341014,5,21,,,,,,,,,14,13,,,,
2016,440310,440341014,6,21,,,,,,,,,6,6,,,,
2016,440310,440341014,7,21,,,,,,,,,6,6,,,,
2016,440310,440341014,8,21,,,,,,,,,,,,,,
2016,440310,440341014,9,21,,,,,,,,,,,,,,
2016,440310,440341014,10,21,,,,,,,,,,,,,,
2016,440310,440341014,11,21,,,,,,,,,,,,,,
2016,440310,440341014,12,21,,,,,,,,,,,,,,
2016,440311,440351015,1,21,,,,,,,,,,,,,,
2016,440311,440351015,2,21,,,,,,,,,,,,,,
2016,440311,440351015,3,21,,,,,,,,,,,,,,
2016,440311,440351015,4,21,,,,,,,,,,,,,,
2016,440311,440351015,5,21,,,,,,,,,2,2,,,,
2016,440311,440351015,6,21,,,,,,,,,,,,,,
2016,440311,440351015,7,21,,,,,,,,,,,,,,
2016,440311,440351015,8,21,,,,,,,,,,,,,,
2016,440311,440351015,9,21,,,,,,,,,,,,,,
2016,440311,440351015,10,21,,,,,,,,,,,,,,
2016,440311,440351015,11,21,,,,,,,,,,,,,,
2016,440311,440351015,12,21,,,,,,,,,,,,,,
2016,440312,440341032,1,21,,,,,,,,,,,,,,
2016,440312,440341032,2,21,,,,,,,,,,,,,,
2016,440312,440341032,3,21,,,,,,,,,,,,,,
2016,440312,440341032,4,21,,,,,,,,,,,,,,
2016,440312,440341032,5,21,,,,,,,,,5,5,,,,
2016,440312,440341032,6,21,,,,,,,,,,,,,,
2016,440312,440341032,7,21,,,,,,,,,,,,,,
2016,440312,440341032,8,21,,,,,,,,,,,,,,
2016,440312,440341032,9,21,,,,,,,,,,,,,,
2016,440312,440341032,10,21,,,,,,,,,,,,,,
2016,440312,440341032,11,21,,,,,,,,,,,,,,
2016,440312,440341032,12,21,,,,,,,,,,,,,,
2016,440313,440341017,1,21,,,,,,,,,,,,,,
2016,440313,440341017,2,21,,,,,,,,,,,,,,
2016,440313,440341017,3,21,,,,,,,,,,,,,,
2016,440313,440341017,4,21,,,,,,,,,,,,,,
2016,440313,440341017,5,21,,,,,,,,,,,,,,
2016,440313,440341017,6,21,,,,,,,,,,,,,,
2016,440313,440341017,7,21,,,,,,,,,,,,,,
2016,440313,440341017,8,21,,,,,,,,,,,,,,
2016,440313,440341017,9,21,,,,,,,,,,,,,,
2016,440313,440341017,10,21,,,,,,,,,,,,,,
2016,440313,440341017,11,21,,,,,,,,,,,,,,
2016,440313,440341017,12,21,,,,,,,,,,,,,,
2016,440313,440351016,1,21,,,,,,,,,,,,,,
2016,440313,440351016,2,21,,,,,,,,,,,,,,
2016,440313,440351016,3,21,,,,,,,,,,,,,,
2016,440313,440351016,4,21,,,,,,,,,,,,,,
2016,440313,440351016,8,21,,,,,,,,,,,,,,
2016,440313,440351016,9,21,,,,,,,,,,,,,,
2016,440313,440351016,10,21,,,,,,,,,,,,,,
2016,440313,440351016,11,21,,,,,,,,,,,,,,
2016,440313,440351016,12,21,,,,,,,,,,,,,,
2016,440314,440341018,1,21,,,,,,,,,,,,,,
2016,440314,440341018,2,21,,,,,,,,,,,,,,
2016,440314,440341018,3,21,,,,,,,,,,,,,,
2016,440314,440341018,4,21,,7,70,77,,,2,,,,,,,
2016,440314,440341018,5,21,,,,,,,,,,,,,,
2016,440314,440341018,6,21,,,,,,,,,,,,,,
2016,440314,440341018,7,21,,,,,,,,,,,,,,
2016,440314,440341018,8,21,,,,,,,,,,,,,,
2016,440314,440341018,10,21,,,,,,,,,,,,,,
2016,440314,440341018,11,21,,,,,,,,,,,,,,
2016,440314,440341018,12,21,,,,,,,,,,,,,,
2016,440314,440351019,1,21,,,,,,,,,,,,,,
2016,440314,440351019,2,21,,,,,,,,,,,,,,
2016,440314,440351019,3,21,,,,,,,,,,,,,,
2016,440314,440351019,4,21,,,,,,,,,,,,,,
2016,440314,440351019,5,21,,,,,,,,,5,5,,,,
2016,440314,440351019,6,21,,,,,,,,,4,4,,,,
2016,440314,440351019,7,21,,,,,,,,,5,5,,,,
2016,440314,440351019,8,21,,,,,,,,,4,4,,,,
2016,440314,440351019,9,21,,,,,,,,,5,5,,,,
2016,440314,440351019,10,21,,,,,,,,,4,4,,,,
2016,440314,440351019,11,21,,,,,,,,,4,4,,,,
2016,440314,440351019,12,21,,,,,,,,,,,,,,
2016,440315,440341021,1,21,,,,,,,,,,,,,,
2016,440315,440341021,2,21,,,,,,,,,,,,,,
2016,440315,440341021,3,21,,,,,,,,,,,,,,
2016,440315,440341021,4,21,,,,,,,,,,,,,,
2016,440315,440341021,5,21,,,,,,,,,,,,,,
2016,440315,440341021,6,21,,,,,,,,,,,,,,
2016,440315,440341021,7,21,,,,,,,,,,,,,,
2016,440315,440341021,8,21,,,,,,,,,,,,,,
2016,440315,440341021,9,21,,,,,,,,,,,,,,
2016,440315,440341021,10,21,,,,,,,,,,,,,,
2016,440315,440341021,11,21,,,,,,,,,,,,,,
2016,440315,440341021,12,21,,,,,,,,,,,,,,
2016,440316,440341024,1,21,,,,,,,,,,,,,,
2016,440316,440341024,2,21,,,,,,,,,,,,,,
2016,440316,440341024,3,21,,3,56,59,,,,,,,,,,
2016,440316,440341024,4,21,,,25,25,,,1,1,,,,,,
2016,440316,440341024,5,21,,,,,,,,,24,24,,,,
2016,440316,440341024,6,21,,,,,,,,,,,,,,
2016,440316,440341024,7,21,,,,,,,,,,,,,,
2016,440316,440341024,9,21,,,,,,,,,,,,,,
2016,440316,440341024,10,21,,,,,,,,,,,,,,
2016,440316,440341024,11,21,,,,,,,,,,,,,,
2016,440316,440341024,12,21,,,,,,,,,,,,,,
2016,440316,440351025,1,21,,,,,,,,,,,,,,
2016,440316,440351025,2,21,,,,,,,,,,,,,,
2016,440316,440351025,3,21,,,,,,,,,,,,,,
2016,440316,440351025,4,21,,,,,,,,,,,,,,
2016,440316,440351025,5,21,,,,,,,,,2,2,,,,
2016,440316,440351025,6,21,,,,,,,,,1,1,,,,
2016,440316,440351025,7,21,,,,,,,,,1,1,,,,
2016,440316,440351025,8,21,,,,,,,,,,,,,,
2016,440316,440351025,9,21,,,,,,,,,,,,,,
2016,440316,440351025,10,21,,,,,,,,,,,,,,
2016,440316,440351025,11,21,,,,,,,,,,,,,,
2016,440316,440351025,12,21,,,,,,,,,,,,,,
2016,440316,440351026,1,21,,,,,,,,,,,,,,
2016,440316,440351026,2,21,,,,,,,,,,,,,,
2016,440316,440351026,3,21,,,,,,,,,,,,,,
2016,440316,440351026,4,21,,,,,,,,,,,,,,
2016,440316,440351026,5,21,,,,,,,,,6,6,,,,
2016,440316,440351026,6,21,,,,,,,,,6,6,,,,
2016,440316,440351026,7,21,,,,,,,,,6,6,,,,
2016,440316,440351026,8,21,,,,,,,,,6,6,,,,
2016,440316,440351026,9,21,,,,,,,,,6,6,,,,
2016,440316,440351026,10,21,,,,,,,,,,,,,,
2016,440316,440351026,11,21,,,,,,,,,6,6,,,,
2016,440316,440351026,12,21,,,,,,,,,6,6,,,,
2016,440317,440341027,1,21,,,,,,,,,6,6,,,,
2016,440317,440341027,2,21,,,,,,,,,6,6,,,,
2016,440317,440341027,3,21,,,,,,,,,6,6,,,,
2016,440317,440341027,4,21,,,,,,,,,6,6,,,,
2016,440317,440341027,5,21,,,,,,,,,6,6,,,,
2016,440317,440341027,6,21,,,,,,,,,6,6,,,,
2016,440317,440341027,7,21,,,,,,,,,7,7,,,,
2016,440317,440341027,8,21,,,,,,,,,6,6,,,,
2016,440317,440341027,9,21,,,,,,,,,6,6,,,,
2016,440317,440341027,10,21,,,,,,,,,6,6,,,,
2016,440317,440341027,11,21,,,,,,,,,7,7,,,,
2016,440317,440341027,12,21,,,,,,,,,8,8,,,,
2016,440317,440351028,1,21,,,,,,,,,,,,,,
2016,440317,440351028,2,21,,,,,,,,,,,,,,
2016,440317,440351028,3,21,,,,,,,,,,,,,,
2016,440317,440351028,4,21,,,,,,,,,,,,,,
2016,440317,440351028,5,21,,,,,,,,,,,,,,
2016,440317,440351028,6,21,,,,,,,,,,,,,,
2016,440317,440351028,7,21,,,,,,,,,,,,,,
2016,440317,440351028,8,21,,,,,,,,,,,,,,
2016,440317,440351028,9,21,,,,,,,,,,,,,,
2016,440317,440351030,1,21,,,,,,,,,,,,,,
2016,440317,440351030,2,21,,,,,,,,,,,,,,
2016,440317,440351030,3,21,,,,,,,,,,,,,,
2016,440317,440351030,4,21,,,,,,,,,,,,,,
2016,440317,440351030,5,21,,,,,,,,,,,,,,
2016,440317,440351030,6,21,,,,,,,,,2,2,,,,
2016,440317,440351030,7,21,,,,,,,,,,,,,,
2016,440317,440351030,8,21,,,,,,,,,,,,,,
2016,440317,440351030,9,21,,,,,,,,,,,,,,
2016,440317,440351030,10,21,,,,,,,,,,,,,,
2016,440317,440351030,11,21,,,,,,,,,,,,,,
2016,440317,440351030,12,21,,,,,,,,,,,,,,
2016,440318,440341029,1,21,,,,,,,,,,,,,,
2016,440318,440341029,2,21,,,,,,,,,,,,,,
2016,440318,440341029,3,21,,15,165,,,,,,,,,,,
2016,440318,440341029,4,21,,,,,,,,,,,,,,
2016,440318,440341029,5,21,,,,,,,,,12,12,,,,
2016,440318,440341029,6,21,,,,,,,,,14,14,,,,
2016,440318,440341029,7,21,,,,,,,,,14,14,,,,
2016,440318,440341029,8,21,,,,,,,,,14,14,,,,
2016,440318,440341029,9,21,,,,,,,,,14,14,,,,
2016,440318,440341029,10,21,,,,,,,,,14,14,,,,
2016,440318,440341029,11,21,,,,,,,,,14,14,,,,
2016,440318,440341029,12,21,,,,,,,,,14,14,,,,
2016,440401,440441001,1,21,,,,,,,,,,,,,,
2016,440401,440441001,2,21,,,,,,,,,,,,,,
2016,440401,440441001,3,21,,,,,,,,,,,,,,
2016,440401,440441001,4,21,0,3,215,218,0,0,5,5,,,,,,
2016,440401,440441001,5,21,,,,,,,,,,,,,,
2016,440401,440441001,6,21,,,,,,,,,,,,,,
