cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,c0015a_NC,c0015a_CONS,c0015a_EXTRACT,c0015a_SOB,c0015a_AUTSOINS,c0015a_RADIO,c1599a_NC,c1599a_CONS,c1599a_EXTRACT,c1599a_SOB,c1599a_AUTSOINS,c1599a_RADIO
2016,320201,320241001,2,21,,,,,,,,,,,,
2016,320201,320241001,3,21,,,,,,,,,,,,
2016,320201,320241001,4,21,,,,,,,,,,,,
2016,320201,320241001,5,21,,,,,,,,,,,,
2016,320201,320241001,6,21,,,,,,,,,,,,
2016,320201,320241001,7,21,,,,,,,,,,,,
2016,320201,320241001,8,21,,,,,,,,,,,,
2016,320201,320241001,9,21,,,,,,,,,,,,
2016,320201,320241001,10,21,,,,,,,,,,,,
2016,320201,320241001,11,21,,,,,,,,,,,,
2016,320201,320241001,12,21,,,,,,,,,,,,
2016,320201,320251002,1,21,,,,,,,,,,,,
2016,320201,320251002,2,21,,,,,,,,,,,,
2016,320201,320251002,3,21,,,,,,,,,,,,
2016,320201,320251002,4,21,,,,,,,,,,,,
2016,320201,320251002,5,21,,,,,,,,,,,,
2016,320201,320251002,6,21,,,,,,,,,,,,
2016,320201,320251002,7,21,,,,,,,,,,,,
2016,320201,320251002,8,21,,,,,,,,,,,,
2016,320201,320251002,9,21,,,,,,,,,,,,
2016,320201,320251002,10,21,,,,,,,,,,,,
2016,320201,320251002,11,21,,,,,,,,,,,,
2016,320201,320251002,12,21,,,,,,,,,,,,
2016,320201,320251003,1,21,,,,,,,,,,,,
2016,320201,320251003,2,21,,,,,,,,,,,,
2016,320201,320251003,3,21,,,,,,,,,,,,
2016,320201,320251003,4,21,,,,,,,,,,,,
2016,320201,320251003,5,21,,,,,,,,,,,,
2016,320201,320251003,6,21,,,,,,,,,,,,
2016,320201,320251003,7,21,,,,,,,,,,,,
2016,320201,320251003,8,21,,,,,,,,,,,,
2016,320201,320251003,9,21,,,,,,,,,,,,
2016,320201,320251003,10,21,,,,,,,,,,,,
2016,320201,320251003,11,21,,,,,,,,,,,,
2016,320201,320251003,12,21,,,,,,,,,,,,
2016,320201,320251004,1,21,,,,,,,,,,,,
2016,320201,320251004,2,21,,,,,,,,,,,,
2016,320201,320251004,3,21,,,,,,,,,,,,
2016,320201,320251004,4,21,,,,,,,,,,,,
2016,320201,320251004,5,21,,,,,,,,,,,,
2016,320201,320251004,6,21,,,,,,,,,,,,
2016,320201,320251004,7,21,,,,,,,,,,,,
2016,320201,320251004,8,21,,,,,,,,,,,,
2016,320201,320251004,9,21,,,,,,,,,,,,
2016,320201,320251004,10,21,,,,,,,,,,,,
2016,320202,320241005,1,21,,,,,,,,,,,,
2016,320202,320241005,2,21,,,,,,,,,,,,
2016,320202,320241005,3,21,,,,,,,,,,,,
2016,320202,320241005,4,21,,,,,,,,,,,,
2016,320202,320241005,5,21,,,,,,,,,,,,
2016,320202,320241005,6,21,,,,,,,,,,,,
2016,320202,320241005,7,21,,,,,,,,,,,,
2016,320202,320241005,8,21,,,,,,,,,,,,
2016,320202,320241005,9,21,,,,,,,,,,,,
2016,320202,320241005,10,21,,,,,,,,,,,,
2016,320202,320241005,11,21,,,,,,,,,,,,
2016,320202,320241005,12,21,,,,,,,,,,,,
2016,320202,320251006,1,21,,,,,,,,,,,,
2016,320202,320251006,2,21,,,,,,,,,,,,
2016,320202,320251006,3,21,,,,,,,,,,,,
2016,320202,320251006,4,21,,,,,,,,,,,,
2016,320202,320251006,5,21,,,,,,,,,,,,
2016,320202,320251006,6,21,,,,,,,,,,,,
2016,320202,320251006,7,21,,,,,,,,,,,,
2016,320202,320251006,8,21,,,,,,,,,,,,
2016,320202,320251006,9,21,,,,,,,,,,,,
2016,320202,320251006,10,21,,,,,,,,,,,,
2016,320202,320251006,11,21,,,,,,,,,,,,
2016,320202,320251006,12,21,,,,,,,,,,,,
2016,320202,320251027,2,21,,,,,,,,,,,,
2016,320202,320251027,3,21,,,,,,,,,,,,
2016,320202,320251027,4,21,,,,,,,,,,,,
2016,320202,320251027,5,21,,,,,,,,,,,,
2016,320202,320251027,6,21,,,,,,,,,,,,
2016,320202,320251027,7,21,,,,,,,,,,,,
2016,320202,320251027,8,21,,,,,,,,,,,,
2016,320202,320251027,9,21,,,,,,,,,,,,
2016,320202,320251027,10,21,,,,,,,,,,,,
2016,320202,320251027,11,21,,,,,,,,,,,,
2016,320202,320251027,12,21,,,,,,,,,,,,
2016,320203,320241007,1,21,,,,,,,,,,,,
2016,320203,320241007,2,21,,,,,,,,,,,,
2016,320203,320241007,3,21,,,,,,,,,,,,
2016,320203,320241007,4,21,,,,,,,,,,,,
2016,320203,320241007,5,21,,,,,,,,,,,,
2016,320203,320241007,6,21,,,,,,,,,,,,
2016,320203,320241007,7,21,,,,,,,,,,,,
2016,320203,320241007,8,21,,,,,,,,,,,,
2016,320203,320241007,9,21,,,,,,,,,,,,
2016,320203,320241007,10,21,,,,,,,,,,,,
2016,320203,320241007,11,21,,,,,,,,,,,,
2016,320203,320241007,12,21,,,,,,,,,,,,
2016,320203,320251009,1,21,,,,,,,,,,,,
2016,320203,320251009,2,21,,,,,,,,,,,,
2016,320203,320251009,3,21,,,,,,,,,,,,
2016,320203,320251009,4,21,,,,,,,,,,,,
2016,320203,320251009,5,21,,,,,,,,,,,,
2016,320203,320251009,6,21,,,,,,,,,,,,
2016,320203,320251009,7,21,,,,,,,,,,,,
2016,320203,320251009,8,21,,,,,,,,,,,,
2016,320203,320251009,9,21,,,,,,,,,,,,
2016,320203,320251009,10,21,,,,,,,,,,,,
2016,320203,320251009,11,21,,,,,,,,,,,,
2016,320203,320251009,12,21,,,,,,,,,,,,
2016,320203,320251010,1,21,,,,,,,,,,,,
2016,320203,320251010,2,21,,,,,,,,,,,,
2016,320203,320251010,6,21,,,,,,,,,,,,
2016,320203,320251010,7,21,,,,,,,,,,,,
2016,320203,320251010,8,21,,,,,,,,,,,,
2016,320203,320251010,9,21,,,,,,,,,,,,
2016,320203,320251010,10,21,,,,,,,,,,,,
2016,320203,320251010,11,21,,,,,,,,,,,,
2016,320203,320251010,12,21,,,,,,,,,,,,
2016,320204,320241011,1,21,,,,,,,,,,,,
2016,320204,320241011,2,21,,,,,,,,,,,,
2016,320204,320241011,3,21,,,,,,,,,,,,
2016,320204,320241011,4,21,,,,,,,,,,,,
2016,320204,320241011,5,21,,,,,,,,,,,,
2016,320204,320241011,6,21,,,,,,,,,,,,
2016,320204,320241011,7,21,,,,,,,,,,,,
2016,320204,320241011,8,21,,,,,,,,,,,,
2016,320204,320241011,9,21,,,,,,,,,,,,
2016,320204,320241011,10,21,,,,,,,,,,,,
2016,320204,320241011,11,21,,,,,,,,,,,,
2016,320204,320241011,12,21,,,,,,,,,,,,
2016,320204,320251013,1,21,,,,,,,,,,,,
2016,320204,320251013,2,21,,,,,,,,,,,,
2016,320204,320251013,3,21,,,,,,,,,,,,
2016,320204,320251013,4,21,,,,,,,,,,,,
2016,320204,320251013,5,21,,,,,,,,,,,,
2016,320204,320251013,6,21,,,,,,,,,,,,
2016,320204,320251013,7,21,,,,,,,,,,,,
2016,320204,320251013,8,21,,,,,,,,,,,,
2016,320204,320251013,9,21,,,,,,,,,,,,
2016,320204,320251013,10,21,,,,,,,,,,,,
2016,320205,320241014,1,21,,,,,,,,,,,,
2016,320205,320241014,2,21,,,,,,,,,,,,
2016,320205,320241014,3,21,,,,,,,,,,,,
2016,320205,320241014,4,21,,,,,,,,,,,,
2016,320205,320241014,5,21,,,,,,,,,,,,
2016,320205,320241014,6,21,,,,,,,,,,,,
2016,320205,320241014,7,21,,,,,,,,,,,,
2016,320205,320241014,8,21,,,,,,,,,,,,
2016,320205,320241014,9,21,,,,,,,,,,,,
2016,320205,320241014,10,21,,,,,,,,,,,,
2016,320205,320241014,11,21,,,,,,,,,,,,
2016,320205,320251015,1,21,,,,,,,,,,,,
2016,320205,320251015,2,21,,,,,,,,,,,,
2016,320205,320251015,3,21,,,,,,,,,,,,
2016,320205,320251015,4,21,,,,,,,,,,,,
2016,320205,320251015,5,21,,,,,,,,,,,,
2016,320205,320251015,6,21,,,,,,,,,,,,
2016,320205,320251015,7,21,,,,,,,,,,,,
2016,320205,320251015,8,21,,,,,,,,,,,,
2016,320205,320251015,9,21,,,,,,,,,,,,
2016,320205,320251015,10,21,,,,,,,,,,,,
2016,320205,320251015,11,21,,,,,,,,,,,,
2016,320205,320251015,12,21,,,,,,,,,,,,
2016,320205,320251016,1,21,,,,,,,,,,,,
2016,320205,320251016,2,21,,,,,,,,,,,,
2016,320205,320251016,3,21,,,,,,,,,,,,
2016,320205,320251016,4,21,,,,,,,,,,,,
2016,320205,320251016,5,21,,,,,,,,,,,,
2016,320205,320251016,6,21,,,,,,,,,,,,
2016,320205,320251016,7,21,,,,,,,,,,,,
2016,320205,320251016,8,21,,,,,,,,,,,,
2016,320205,320251016,9,21,,,,,,,,,,,,
2016,320205,320251016,10,21,,,,,,,,,,,,
2016,320205,320251016,11,21,,,,,,,,,,,,
2016,320205,320251016,12,21,,,,,,,,,,,,
2016,320206,320241017,1,21,,,,,,,,,,,,
2016,320206,320241017,2,21,,,,,,,,,,,,
2016,320206,320241017,3,21,,,,,,,,,,,,
2016,320206,320241017,4,21,,,,,,,,,,,,
2016,320206,320241017,5,21,,,,,,,,,,,,
2016,320206,320241017,6,21,,,,,,,,,,,,
2016,320206,320241017,7,21,,,,,,,,,,,,
2016,320206,320241017,8,21,,,,,,,,,,,,
2016,320206,320241017,9,21,,,,,,,,,,,,
2016,320206,320241017,10,21,,,,,,,,,,,,
2016,320206,320241017,11,21,,,,,,,,,,,,
2016,320206,320241017,12,21,,,,,,,,,,,,
2016,320206,320251018,1,21,,,,,,,,,,,,
2016,320206,320251018,2,21,,,,,,,,,,,,
2016,320206,320251018,3,21,,,,,,,,,,,,
2016,320206,320251018,4,21,,,,,,,,,,,,
2016,320206,320251018,5,21,,,,,,,,,,,,
2016,320206,320251018,6,21,,,,,,,,,,,,
2016,320206,320251018,7,21,,,,,,,,,,,,
2016,320206,320251018,8,21,,,,,,,,,,,,
2016,320206,320251018,9,21,,,,,,,,,,,,
2016,320206,320251018,10,21,,,,,,,,,,,,
2016,320206,320251018,11,21,,,,,,,,,,,,
2016,320206,320251018,12,21,,,,,,,,,,,,
2016,320206,320251019,1,21,,,,,,,,,,,,
2016,320206,320251019,2,21,,,,,,,,,,,,
2016,320206,320251019,3,21,,,,,,,,,,,,
2016,320206,320251019,4,21,,,,,,,,,,,,
2016,320206,320251019,5,21,,,,,,,,,,,,
2016,320206,320251019,6,21,,,,,,,,,,,,
2016,320206,320251019,7,21,,,,,,,,,,,,
2016,320206,320251019,8,21,,,,,,,,,,,,
2016,320206,320251019,9,21,,,,,,,,,,,,
2016,320206,320251019,10,21,,,,,,,,,,,,
2016,320206,320251019,11,21,,,,,,,,,,,,
2016,320206,320251019,12,21,,,,,,,,,,,,
2016,320207,320241020,1,21,,,,,,,,,,,,
2016,320207,320241020,2,21,,,,,,,,,,,,
2016,320207,320241020,3,21,,,,,,,,,,,,
2016,320207,320241020,4,21,,,,,,,,,,,,
2016,320207,320241020,5,21,,,,,,,,,,,,
2016,320207,320241020,6,21,,,,,,,,,,,,
2016,320207,320241020,7,21,,,,,,,,,,,,
2016,320207,320241020,8,21,,,,,,,,,,,,
2016,320207,320241020,9,21,,,,,,,,,,,,
2016,320207,320241020,10,21,,,,,,,,,,,,
2016,320207,320241020,11,21,,,,,,,,,,,,
2016,320207,320241020,12,21,,,,,,,,,,,,
2016,320208,320241021,1,21,,,,,,,,,,,,
2016,320208,320241021,2,21,,,,,,,,,,,,
2016,320208,320241021,3,21,,,,,,,,,,,,
2016,320208,320241021,4,21,,,,,,,,,,,,
2016,320208,320241021,5,21,,,,,,,,,,,,
2016,320208,320241021,6,21,,,,,,,,,,,,
2016,320208,320241021,7,21,,,,,,,,,,,,
2016,320208,320241021,8,21,,,,,,,,,,,,
2016,320208,320241021,9,21,,,,,,,,,,,,
2016,320208,320241021,10,21,,,,,,,,,,,,
2016,320209,320241022,1,21,,,,,,,,,,,,
2016,320209,320241022,2,21,,,,,,,,,,,,
2016,320209,320241022,3,21,,,,,,,,,,,,
2016,320209,320241022,4,21,,,,,,,,,,,,
2016,320209,320241022,5,21,,,,,,,,,,,,
2016,320209,320241022,6,21,,,,,,,,,,,,
2016,320209,320241022,7,21,,,,,,,,,,,,
2016,320209,320241022,8,21,,,,,,,,,,,,
2016,320209,320241022,9,21,,,,,,,,,,,,
2016,320209,320241022,10,21,,,,,,,,,,,,
2016,320209,320241022,11,21,,,,,,,,,,,,
2016,320209,320241022,12,21,,,,,,,,,,,,
2016,320209,320251023,1,21,,,,,,,,,,,,
2016,320209,320251023,2,21,,,,,,,,,,,,
2016,320209,320251023,3,21,,,,,,,,,,,,
2016,320209,320251023,4,21,,,,,,,,,,,,
2016,320209,320251023,8,21,,,,,,,,,,,,
2016,320209,320251023,9,21,,,,,,,,,,,,
2016,320209,320251023,10,21,,,,,,,,,,,,
2016,320209,320251023,11,21,,,,,,,,,,,,
2016,320209,320251023,12,21,,,,,,,,,,,,
2016,320209,320251024,1,21,,,,,,,,,,,,
2016,320209,320251024,2,21,,,,,,,,,,,,
2016,320209,320251024,3,21,,,,,,,,,,,,
2016,320209,320251024,4,21,,,,,,,,,,,,
2016,320209,320251024,5,21,,,,,,,,,,,,
2016,320209,320251024,6,21,,,,,,,,,,,,
2016,320209,320251024,7,21,,,,,,,,,,,,
2016,320209,320251024,8,21,,,,,,,,,,,,
2016,320209,320251024,9,21,,,,,,,,,,,,
2016,320209,320251024,10,21,,,,,,,,,,,,
2016,320209,320251024,11,21,,,,,,,,,,,,
2016,320209,320251024,12,21,,,,,,,,,,,,
2016,320209,320251025,1,21,,,,,,,,,,,,
2016,320209,320251025,2,21,,,,,,,,,,,,
2016,320209,320251025,3,21,,,,,,,,,,,,
2016,320209,320251025,4,21,,,,,,,,,,,,
2016,320209,320251025,5,21,,,,,,,,,,,,
2016,320209,320251025,6,21,,,,,,,,,,,,
2016,320209,320251025,7,21,,,,,,,,,,,,
2016,320209,320251025,8,21,,,,,,,,,,,,
2016,320209,320251025,9,21,,,,,,,,,,,,
2016,320209,320251025,10,21,,,,,,,,,,,,
2016,320209,320251025,11,21,,,,,,,,,,,,
2016,320209,320251025,12,21,,,,,,,,,,,,
2016,320209,320251026,1,21,,,,,,,,,,,,
2016,320209,320251026,2,21,,,,,,,,,,,,
2016,320209,320251026,3,21,,,,,,,,,,,,
2016,320209,320251026,4,21,,,,,,,,,,,,
2016,320209,320251026,5,21,,,,,,,,,,,,
2016,320209,320251026,6,21,,,,,,,,,,,,
2016,320209,320251026,7,21,,,,,,,,,,,,
2016,320209,320251026,8,21,,,,,,,,,,,,
2016,320209,320251026,9,21,,,,,,,,,,,,
2016,320209,320251026,10,21,,,,,,,,,,,,
2016,320209,320251026,11,21,,,,,,,,,,,,
2016,320209,320251026,12,21,,,,,,,,,,,,
2016,320209,320251028,1,21,,,,,,,,,,,,
2016,320209,320251028,2,21,,,,,,,,,,,,
2016,320209,320251028,3,21,,,,,,,,,,,,
2016,320209,320251028,4,21,,,,,,,,,,,,
2016,320209,320251028,5,21,,,,,,,,,,,,
2016,320209,320251028,6,21,,,,,,,,,,,,
2016,320209,320251028,7,21,,,,,,,,,,,,
2016,320209,320251028,8,21,,,,,,,,,,,,
2016,320209,320251028,9,21,,,,,,,,,,,,
2016,320209,320251028,10,21,,,,,,,,,,,,
2016,320209,320251028,11,21,,,,,,,,,,,,
2016,320209,320251028,12,21,,,,,,,,,,,,
2016,320301,320341001,1,21,,,,,,,,,,,,
2016,320301,320341001,2,21,,,,,,,,,,,,
2016,320301,320341001,3,21,,,,,,,,,,,,
2016,320301,320341001,4,21,,,,,,,,,,,,
2016,320301,320341001,5,21,,,,,,,,,,,,
2016,320301,320341001,6,21,,,,,,,,,,,,
2016,320301,320341001,7,21,,,,,,,,,,,,
2016,320301,320341001,8,21,,,,,,,,,,,,
2016,320301,320341001,9,21,,,,,,,,,,,,
2016,320301,320341001,10,21,,,,,,,,,,,,
2016,320301,320341001,11,21,,,,,,,,,,,,
2016,320301,320341001,12,21,,,,,,,,,,,,
2016,320301,320351002,1,21,,,,,,,,,,,,
2016,320301,320351002,2,21,,,,,,,,,,,,
2016,320301,320351002,3,21,,,,,,,,,,,,
2016,320301,320351002,5,21,,,,,,,,,,,,
2016,320301,320351002,6,21,,,,,,,,,,,,
2016,320301,320351002,7,21,,,,,,,,,,,,
2016,320301,320351002,8,21,,,,,,,,,,,,
2016,320301,320351002,9,21,,,,,,,,,,,,
2016,320301,320351002,10,21,,,,,,,,,,,,
2016,320301,320351002,11,21,,,,,,,,,,,,
2016,320301,320351002,12,21,,,,,,,,,,,,
2016,320301,320351003,1,21,,,,,,,,,,,,
2016,320301,320351003,2,21,,,,,,,,,,,,
2016,320301,320351003,3,21,,,,,,,,,,,,
2016,320301,320351003,4,21,,,,,,,,,,,,
2016,320301,320351003,5,21,,,,,,,,,,,,
2016,320302,320341004,1,21,,,,,,,,,,,,
2016,320302,320341004,2,21,,,,,,,,,,,,
2016,320302,320341004,3,21,,,,,,,,,,,,
2016,320302,320341004,4,21,,,,,,,,,,,,
2016,320302,320341004,5,21,,,,,,,,,,,,
2016,320302,320341004,6,21,,,,,,,,,,,,
2016,320302,320341004,7,21,,,,,,,,,,,,
2016,320302,320341004,8,21,,,,,,,,,,,,
2016,320302,320341004,9,21,,,,,,,,,,,,
2016,320302,320341004,10,21,,,,,,,,,,,,
2016,320302,320341004,11,21,,,,,,,,,,,,
2016,320302,320341004,12,21,,,,,,,,,,,,
2016,320303,320341005,1,21,,,,,,,,,,,,
2016,320303,320341005,2,21,,,,,,,,,,,,
2016,320303,320341005,3,21,,,,,,,,,,,,
2016,320303,320341005,4,21,,,,,,,,,,,,
2016,320303,320341005,5,21,,,,,,,,,,,,
2016,320303,320341005,6,21,,,,,,,,,,,,
2016,320303,320341005,7,21,,,,,,,,,,,,
2016,320303,320341005,8,21,,,,,,,,,,,,
2016,320303,320341005,9,21,,,,,,,,,,,,
2016,320303,320341005,10,21,,,,,,,,,,,,
2016,320303,320341005,11,21,,,,,,,,,,,,
2016,320303,320341005,12,21,,,,,,,,,,,,
2016,320303,320351006,1,21,,,,,,,,,,,,
2016,320303,320351006,2,21,,,,,,,,,,,,
2016,320303,320351006,3,21,,,,,,,,,,,,
2016,320303,320351006,4,21,,,,,,,,,,,,
2016,320303,320351006,5,21,,,,,,,,,,,,
2016,320303,320351006,6,21,,,,,,,,,,,,
2016,320303,320351006,7,21,,,,,,,,,,,,
2016,320303,320351006,8,21,,,,,,,,,,,,
2016,320303,320351006,10,21,,,,,,,,,,,,
2016,320303,320351006,11,21,,,,,,,,,,,,
2016,320304,320341007,1,21,,,,,,,,,,,,
2016,320304,320341007,2,21,,,,,,,,,,,,
2016,320304,320341007,3,21,,,,,,,,,,,,
2016,320304,320341007,4,21,,,,,,,,,,,,
2016,320304,320341007,5,21,,,,,,,,,,,,
2016,320304,320341007,6,21,,,,,,,,,,,,
2016,320304,320341007,7,21,,,,,,,,,,,,
2016,320304,320341007,8,21,,,,,,,,,,,,
2016,320304,320341007,9,21,,,,,,,,,,,,
2016,320304,320341007,10,21,,,,,,,,,,,,
2016,320304,320341007,11,21,,,,,,,,,,,,
2016,320304,320341007,12,21,,,,,,,,,,,,
2016,320304,320342008,1,21,,,,,,,,,,,,
2016,320304,320342008,2,21,,,,,,,,,,,,
2016,320304,320342008,3,21,,,,,,,,,,,,
2016,320304,320342008,4,21,,,,,,,,,,,,
2016,320304,320342008,5,21,,,,,,,,,,,,
2016,320304,320342008,6,21,,,,,,,,,,,,
2016,320304,320342008,7,21,,,,,,,,,,,,
2016,320304,320351009,1,21,,,,,,,,,,,,
2016,320304,320351009,2,21,,,,,,,,,,,,
2016,320304,320351009,3,21,,,,,,,,,,,,
2016,320304,320351009,4,21,,,,,,,,,,,,
2016,320304,320351009,5,21,,,,,,,,,,,,
2016,320304,320351009,6,21,,,,,,,,,,,,
2016,320304,320351009,7,21,,,,,,,,,,,,
2016,320304,320351009,8,21,,,,,,,,,,,,
2016,320304,320351009,9,21,,,,,,,,,,,,
2016,320304,320351009,10,21,,,,,,,,,,,,
2016,320304,320351009,11,21,,,,,,,,,,,,
2016,320304,320351009,12,21,,,,,,,,,,,,
2016,320304,320351010,1,21,,,,,,,,,,,,
2016,320304,320351010,2,21,,,,,,,,,,,,
2016,320304,320351010,3,21,,,,,,,,,,,,
2016,320304,320351010,4,21,,,,,,,,,,,,
2016,320304,320351010,5,21,,,,,,,,,,,,
2016,320304,320351010,6,21,,,,,,,,,,,,
2016,320304,320351010,7,21,,,,,,,,,,,,
2016,320304,320351010,8,21,,,,,,,,,,,,
2016,320304,320351010,9,21,,,,,,,,,,,,
2016,320304,320351010,10,21,,,,,,,,,,,,
2016,320304,320351010,11,21,,,,,,,,,,,,
2016,320304,320351010,12,21,,,,,,,,,,,,
2016,320304,320351040,1,21,,,,,,,,,,,,
2016,320304,320351040,2,21,,,,,,,,,,,,
2016,320304,320351040,3,21,,,,,,,,,,,,
2016,320304,320351040,4,21,,,,,,,,,,,,
2016,320304,320351040,5,21,,,,,,,,,,,,
2016,320304,320351040,6,21,,,,,,,,,,,,
2016,320304,320351040,7,21,,,,,,,,,,,,
2016,320304,320351040,8,21,,,,,,,,,,,,
2016,320304,320351040,9,21,,,,,,,,,,,,
2016,320304,320351040,10,21,,,,,,,,,,,,
2016,320304,320351040,11,21,,,,,,,,,,,,
2016,320304,320351040,12,21,,,,,,,,,,,,
2016,320305,320341011,1,21,,,,,,,,,,,,
2016,320305,320341011,2,21,,,,,,,,,,,,
2016,320305,320341011,3,21,,,,,,,,,,,,
2016,320305,320341011,4,21,,,,,,,,,,,,
2016,320305,320341011,5,21,,,,,,,,,,,,
2016,320305,320341011,6,21,,,,,,,,,,,,
2016,320305,320341011,7,21,,,,,,,,,,,,
2016,320305,320341011,8,21,,,,,,,,,,,,
2016,320305,320341011,9,21,,,,,,,,,,,,
2016,320305,320341011,10,21,,,,,,,,,,,,
2016,320305,320341011,11,21,,,,,,,,,,,,
2016,320305,320341011,12,21,,,,,,,,,,,,
2016,320306,320341012,1,21,,,,,,,,,,,,
2016,320306,320341012,2,21,,,,,,,,,,,,
2016,320306,320341012,3,21,,,,,,,,,,,,
2016,320306,320341012,4,21,,,,,,,,,,,,
2016,320306,320341012,5,21,,,,,,,,,,,,
2016,320306,320341012,6,21,,,,,,,,,,,,
2016,320306,320341012,7,21,,,,,,,,,,,,
2016,320306,320341012,8,21,,,,,,,,,,,,
2016,320306,320341012,9,21,,,,,,,,,,,,
2016,320306,320341012,10,21,,,,,,,,,,,,
2016,320306,320341012,11,21,,,,,,,,,,,,
2016,320306,320341012,12,21,,,,,,,,,,,,
2016,320306,320351013,1,21,,,,,,,,,,,,
2016,320306,320351013,2,21,,,,,,,,,,,,
2016,320306,320351013,3,21,,,,,,,,,,,,
2016,320306,320351013,4,21,,,,,,,,,,,,
2016,320306,320351013,5,21,,,,,,,,,,,,
2016,320306,320351013,6,21,,,,,,,,,,,,
2016,320306,320351013,7,21,,,,,,,,,,,,
2016,320306,320351013,8,21,,,,,,,,,,,,
2016,320306,320351013,9,21,,,,,,,,,,,,
2016,320306,320351013,10,21,,,,,,,,,,,,
2016,320306,320351013,11,21,,,,,,,,,,,,
2016,320306,320351013,12,21,,,,,,,,,,,,
2016,320306,320351014,1,21,,,,,,,,,,,,
2016,320306,320351014,2,21,,,,,,,,,,,,
2016,320306,320351014,3,21,,,,,,,,,,,,
2016,320306,320351014,4,21,,,,,,,,,,,,
2016,320306,320351014,5,21,,,,,,,,,,,,
2016,320306,320351014,6,21,,,,,,,,,,,,
2016,320306,320351014,7,21,,,,,,,,,,,,
2016,320306,320351014,8,21,,,,,,,,,,,,
2016,320306,320351014,9,21,,,,,,,,,,,,
2016,320306,320351014,10,21,,,,,,,,,,,,
2016,320306,320351014,11,21,,,,,,,,,,,,
2016,320306,320351014,12,21,,,,,,,,,,,,
2016,320307,320341015,1,21,2,,,,,,10,,9,,,
2016,320307,320341015,2,21,,,,,,,,,,,,
2016,320307,320341015,3,21,,,,,,,,,,,,
2016,320307,320341015,4,21,,,,,,,,,,,,
2016,320307,320341015,5,21,,,,,,,,,,,,
2016,320307,320341015,6,21,,,,,,,,,,,,
2016,320307,320341015,7,21,,,,,,,,,,,,
2016,320307,320341015,8,21,,,,,,,8,8,6,,,
2016,320307,320341015,9,21,,,,,,,,,,,,
2016,320307,320341015,10,21,,,,,,,,,,,,
2016,320307,320341015,11,21,,,,,,,,,,,,
2016,320307,320341015,12,21,4,5,3,,,,9,15,3,,,
2016,320307,320351016,1,21,,,,,,,,,,,,
2016,320307,320351016,2,21,,,,,,,,,,,,
2016,320307,320351016,3,21,,,,,,,,,,,,
2016,320307,320351016,4,21,,,,,,,,,,,,
2016,320307,320351016,5,21,,,,,,,,,,,,
2016,320307,320351016,6,21,,,,,,,,,,,,
2016,320307,320351016,7,21,,,,,,,,,,,,
2016,320307,320351016,8,21,,,,,,,,,,,,
2016,320307,320351016,9,21,,,,,,,,,,,,
2016,320307,320351016,10,21,,,,,,,,,,,,
2016,320307,320351016,11,21,,,,,,,,,,,,
2016,320307,320351016,12,21,,,,,,,,,,,,
2016,320308,320341017,1,21,,,,,,,,,,,,
2016,320308,320341017,2,21,,,,,,,,,,,,
2016,320308,320341017,3,21,,,,,,,,,,,,
2016,320308,320341017,4,21,,,,,,,,,,,,
2016,320308,320341017,5,21,,,,,,,,,,,,
2016,320308,320341017,6,21,,,,,,,,,,,,
2016,320308,320341017,7,21,,,,,,,,,,,,
2016,320308,320341017,8,21,,,,,,,,,,,,
2016,320308,320341017,9,21,,,,,,,,,,,,
2016,320308,320341017,10,21,,,,,,,,,,,,
2016,320308,320341017,11,21,,,,,,,,,,,,
2016,320308,320341017,12,21,,,,,,,,,,,,
2016,320309,320341018,1,21,,,,,,,,,,,,
2016,320309,320341018,2,21,,,,,,,,,,,,
2016,320309,320341018,3,21,,,,,,,,,,,,
2016,320309,320341018,4,21,,,,,,,,,,,,
2016,320309,320341018,5,21,,,,,,,,,,,,
2016,320309,320341018,6,21,,,,,,,,,,,,
2016,320309,320341018,7,21,,,,,,,,,,,,
2016,320309,320341018,8,21,,,,,,,,,,,,
2016,320309,320341018,9,21,,,,,,,,,,,,
2016,320309,320341018,10,21,,,,,,,,,,,,
2016,320309,320341018,11,21,,,,,,,,,,,,
2016,320309,320341018,12,21,,,,,,,,,,,,
2016,320309,320351019,1,21,,,,,,,,,,,,
2016,320309,320351019,2,21,,,,,,,,,,,,
2016,320309,320351019,3,21,,,,,,,,,,,,
2016,320309,320351019,4,21,,,,,,,,,,,,
2016,320309,320351019,5,21,,,,,,,,,,,,
2016,320309,320351019,6,21,,,,,,,,,,,,
2016,320309,320351019,7,21,,,,,,,,,,,,
2016,320309,320351019,8,21,,,,,,,,,,,,
2016,320309,320351019,9,21,,,,,,,,,,,,
2016,320309,320351019,10,21,,,,,,,,,,,,
2016,320309,320351019,11,21,,,,,,,,,,,,
2016,320309,320351019,12,21,,,,,,,,,,,,
2016,320309,320351020,1,21,,,,,,,,,,,,
2016,320309,320351020,2,21,,,,,,,,,,,,
2016,320309,320351020,5,21,,,,,,,,,,,,
2016,320309,320351020,6,21,,,,,,,,,,,,
2016,320309,320351020,7,21,,,,,,,,,,,,
2016,320309,320351020,8,21,,,,,,,,,,,,
2016,320309,320351020,10,21,,,,,,,,,,,,
2016,320309,320351020,11,21,,,,,,,,,,,,
2016,320309,320351020,12,21,,,,,,,,,,,,
