cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cCO_LOFEMI_NU_1014a,cCO_LOFEMI_NU_1519a,cCO_LOFEMI_NU_2024a,cCO_LOFEMI_NU_2599a,cCO_LOFEMI_UR_1014a,cCO_LOFEMI_UR_1519a,cCO_LOFEMI_UR_2024a,cCO_LOFEMI_UR_2599a,cCO_LOFEMI_PDV_1014a,cCO_LOFEMI_PDV_1519a,cCO_LOFEMI_PDV_2024a,cCO_LOFEMI_PDV_2599a,cCO_OVMIC_NU_1014a,cCO_OVMIC_NU_1519a,cCO_OVMIC_NU_2024a,cCO_OVMIC_NU_2599a,cCO_OVMIC_UR_1014a,cCO_OVMIC_UR_1519a,cCO_OVMIC_UR_2024a,cCO_OVMIC_UR_2599a,cCO_OVMIC_PDV_1014a,cCO_OVMIC_PDV_1519a,cCO_OVMIC_PDV_2024a,cCO_OVMIC_PDV_2599a,cCI_DEPO_NU_1014a,cCI_DEPO_NU_1519a,cCI_DEPO_NU_2024a,cCI_DEPO_NU_2599a,cCI_DEPO_UR_1014a,cCI_DEPO_UR_1519a,cCI_DEPO_UR_2024a,cCI_DEPO_UR_2599a,cCI_DEPO_PDV_1014a,cCI_DEPO_PDV_1519a,cCI_DEPO_PDV_2024a,cCI_DEPO_PDV_2599a,cCI_MEG_NU_1014a,cCI_MEG_NU_1519a,cCI_MEG_NU_2024a,cCI_MEG_NU_2599a,cCI_MEG_UR_1014a,cCI_MEG_UR_1519a,cCI_MEG_UR_2024a,cCI_MEG_UR_2599a,cCI_MEG_PDV_1014a,cCI_MEG_PDV_1519a,cCI_MEG_PDV_2024a,cCI_MEG_PDV_2599a,cSPV_CONC_NU_1014a,cSPV_CONC_NU_1519a,cSPV_CONC_NU_2024a,cSPV_CONC_NU_2599a,cSPV_CONC_UR_1014a,cSPV_CONC_UR_1519a,cSPV_CONC_UR_2024a,cSPV_CONC_UR_2599a,cSPV_CONC_PDV_1014a,cSPV_CONC_PDV_1519a,cSPV_CONC_PDV_2024a,cSPV_CONC_PDV_2599a,cBAR_M_NU_1014a,cBAR_M_NU_1519a,cBAR_M_NU_2024a,cBAR_M_NU_2599a,cBAR_M_UR_1014a,cBAR_M_UR_1519a,cBAR_M_UR_2024a,cBAR_M_UR_2599a,cBAR_M_PDV_1014a,cBAR_M_PDV_1519a,cBAR_M_PDV_2024a,cBAR_M_PDV_2599a,cBAR_F_NU_1014a,cBAR_F_NU_1519a,cBAR_F_NU_2024a,cBAR_F_NU_2599a,cBAR_F_UR_1014a,cBAR_F_UR_1519a,cBAR_F_UR_2024a,cBAR_F_UR_2599a,cBAR_F_PDV_1014a,cBAR_F_PDV_1519a,cBAR_F_PDV_2024a,cBAR_F_PDV_2599a,cBAR_DIU_NU_1014a,cBAR_DIU_NU_1519a,cBAR_DIU_NU_2024a,cBAR_DIU_NU_2599a,cBAR_DIU_UR_1014a,cBAR_DIU_UR_1519a,cBAR_DIU_UR_2024a,cBAR_DIU_UR_2599a,cBAR_DIU_PDV_1014a,cBAR_DIU_PDV_1519a,cBAR_DIU_PDV_2024a,cBAR_DIU_PDV_2599a,cIPLT_IPLN_NU_1014a,cIPLT_IPLN_NU_1519a,cIPLT_IPLN_NU_2024a,cIPLT_IPLN_NU_2599a,cIPLT_IPLN_UR_1014a,cIPLT_IPLN_UR_1519a,cIPLT_IPLN_UR_2024a,cIPLT_IPLN_UR_2599a,cIPLT_IPLN_PDV_1014a,cIPLT_IPLN_PDV_1519a,cIPLT_IPLN_PDV_2024a,cIPLT_IPLN_PDV_2599a,cNAT_COCY_NU_1014a,cNAT_COCY_NU_1519a,cNAT_COCY_NU_2024a,cNAT_COCY_NU_2599a,cNAT_COCY_UR_1014a,cNAT_COCY_UR_1519a,cNAT_COCY_UR_2024a,cNAT_COCY_UR_2599a,cNAT_COCY_PDV_1014a,cNAT_COCY_PDV_1519a,cNAT_COCY_PDV_2024a,cNAT_COCY_PDV_2599a,cNAT_MAMA_NU_1014a,cNAT_MAMA_NU_1519a,cNAT_MAMA_NU_2024a,cNAT_MAMA_NU_2599a,cNAT_MAMA_UR_1014a,cNAT_MAMA_UR_1519a,cNAT_MAMA_UR_2024a,cNAT_MAMA_UR_2599a,cNAT_MAMA_PDV_1014a,cNAT_MAMA_PDV_1519a,cNAT_MAMA_PDV_2024a,cNAT_MAMA_PDV_2599a,cNAT_PFN_NU_1014a,cNAT_PFN_NU_1519a,cNAT_PFN_NU_2024a,cNAT_PFN_NU_2599a,cNAT_PFN_UR_1014a,cNAT_PFN_UR_1519a,cNAT_PFN_UR_2024a,cNAT_PFN_UR_2599a,cNAT_PFN_PDV_1014a,cNAT_PFN_PDV_1519a,cNAT_PFN_PDV_2024a,cNAT_PFN_PDV_2599a,cCCV_LST_NU_1014a,cCCV_LST_NU_1519a,cCCV_LST_NU_2024a,cCCV_LST_NU_2599a,cCCV_LST_UR_1014a,cCCV_LST_UR_1519a,cCCV_LST_UR_2024a,cCCV_LST_UR_2599a,cCCV_LST_PDV_1014a,cCCV_LST_PDV_1519a,cCCV_LST_PDV_2024a,cCCV_LST_PDV_2599a,cCCV_VAS_NU_1014a,cCCV_VAS_NU_1519a,cCCV_VAS_NU_2024a,cCCV_VAS_NU_2599a,cCCV_VAS_UR_1014a,cCCV_VAS_UR_1519a,cCCV_VAS_UR_2024a,cCCV_VAS_UR_2599a,cCCV_VAS_PDV_1014a,cCCV_VAS_PDV_1519a,cCCV_VAS_PDV_2024a,cCCV_VAS_PDV_2599a,cPF_TOT_NU_1014a,cPF_TOT_NU_1519a,cPF_TOT_NU_2024a,cPF_TOT_NU_2599a,cPF_TOT_NU,cPF_TOT_UR_1014a,cPF_TOT_UR_1519a,cPF_TOT_UR_2024a,cPF_TOT_UR_2599a,cPF_TOT_UR,cPF_TOT_PDV_1014a,cPF_TOT_PDV_1519a,cPF_TOT_PDV_2024a,cPF_TOT_PDV_2599a,cPF_TOT_PDV
2015,110105,110142111,8,21,,,1,1,,1,1,16,,1,1,1,,,,,,,,,,,,,,1,1,6,,10,31,192,,1,1,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,6,,12,47,154,,,,,,,1,2,,,26,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,15,25,0,23,105,412,540,,2,2,29,33
2015,110105,110142111,9,21,,,2,1,,2,5,27,,1,,5,,,,,,,,,,,,,,3,4,3,,7,28,231,,,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,14,49,158,,,,,,,3,4,,,29,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,12,24,,23,111,470,604,,1,8,24,33
2015,110105,110142111,11,21,,2,,2,,2,2,7,,,,3,,,,,,,,,,,,,,1,4,4,,9,42,220,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,,14,49,171,,,,,,,1,8,,,30,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,18,28,,25,123,460,608,,1,1,14,16
2015,110105,110142111,12,21,,2,,2,,2,4,9,,,,,,,,,,,,,,,,,,1,,9,,8,39,236,,2,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,15,50,173,,,,,,,,1,,,30,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,14,17,,25,123,481,629,,2,6,11,19
2015,110218,110243042,4,21,,,,2,,,3,20,,,,,,,,,,,,,,,,,,,,,,,6,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,3,,,,,,,,,,,,,,,,1,,,,72,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,6,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,9,297,306,,,,3,3
2015,110218,110243042,5,21,,,,2,,,3,20,,,,,,,,,,,,,,,,,,,,1,,,6,125,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,3,,,,,,,,,,,,,,,,,,,,71,,,,1,,,,,,,,,,,,,,,,,,,,14,,,,,,,,9,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,,9,281,290,,,,6,6
2015,110218,110243042,6,21,,,2,,,,1,22,,,,,,,,,,,,,,,,,,,,2,,,2,129,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,69,,,,1,,,,,,,,,,,,,,,,,,,,14,,,,,,,,13,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,17,,,3,300,303,,,,2,2
2015,110218,110243042,7,21,,,,,,,1,22,,,,,,,,,,,,,,,,,,,,,,,2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,0,,,,,,,,,,,,14,,,,,,,3,9,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,12,,,3,291,294,,,,,
2015,110218,110243042,8,21,,,,,,,1,22,,,,,,,,,,,,,,,,,,,,,,,2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,3,16,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,19,,,3,300,303,,,,,
2015,110218,110243042,9,21,,,,1,,,1,23,,,,,,,,,,,,,,,,,,,,,,,1,130,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,0,,,,,,,,1,,,,70,,,,,,,,,,,,0,,,,,,,,,,,,14,,,,,,,,1,24,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,24,,2,295,321,,,,2,2
2015,110218,110243042,10,21,,,,,,,,23,,,,,,,,,,,,,,,,,,,,1,,,1,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,2,,,,,,,,,,,,,,,,1,,,,71,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,17,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,,,1,294,295,,,,2,2
2015,110218,110243042,11,21,,,,1,,,,24,,,,,,,,,,,,,,,,,,,,1,,,1,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,4,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,6,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,,1,295,296,,,,4,4
2015,110218,110243042,12,21,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,132,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,6,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,265,265,,,,1,1
2015,110218,110243068,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110218,110243068,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110218,110243068,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110218,110243068,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110218,110243068,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110218,110243068,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110218,110243068,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110302,110342010,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,4,21,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,6,72,,78,,,,,
2015,110303,110342008,5,21,,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,4,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,6,72,78,,,,,
2015,110303,110342008,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,4,71,75,,,,,
2015,110303,110342008,7,21,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,5,69,74,,,1,,1
2015,110303,110342008,8,21,,,,,,,1,40,,,1,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,1,,,,,,,,,,,,5,55,60,,,1,,1
2015,110303,110342008,9,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,5,69,74,,,,,
2015,110303,110342008,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,37,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,4,66,70,,,,2,2
2015,110303,110342008,11,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,5,69,74,,,,,
2015,110303,110342008,12,21,,,,,,,5,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,5,67,72,,,,2,2
2015,110303,110343009,4,21,,,,,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,1,4,17,22,,,,,
2015,110303,110343009,5,21,,,,,,,3,2,,,,,,,,,,,,,,,,,,2,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,,,6,13,19,,,,,
2015,110303,110343009,6,21,,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,2,8,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,12,21,,1,,1,
2015,110303,110343009,7,21,,,,,,,4,4,,,,,,,,,,,,,,,,,,,1,,,,3,11,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,9,17,26,,,,1,1
2015,110303,110343009,8,21,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,4,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,7,18,25,,,1,,1
2015,110303,110343009,9,21,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,1,,1,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,1,8,14,23,,,,,
2015,110303,110343009,10,21,,,1,,,,1,3,,,,,,,,,,,,,,,,,,1,,,,1,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,1,4,15,20,,,,,
2015,110303,110343009,11,21,,,,,,,2,1,,,,,,,,,,,,,,,,,,1,,,,,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,3,,,5,15,20,,,,,
2015,110303,110343009,12,21,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,2,3,13,18,,,,,
2015,110305,110342016,4,21,,,,,,48,68,137,,,,,,,,,,,13,43,,,,,,5,5,8,,160,541,930,,,3,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,47,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,14,25,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,5,5,9,19,,222,654,1310,2186,,,3,20,23
2015,110305,110342016,5,21,,,,,,48,68,137,,,,,,,,,,,13,43,,,,,1,5,6,3,,165,542,920,,,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,48,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,14,25,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,1,5,6,4,16,,227,655,1301,2183,,,4,18,22
2015,110305,110342016,6,21,,,,,,48,68,137,,,,,,,,,,,13,43,,,,,,5,5,3,1,170,543,908,,,5,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,7,49,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,14,25,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,5,5,4,14,1,232,656,1290,2179,,,5,15,20
2015,110305,110342016,7,21,,,,,,48,68,137,,,,,,,,,,,13,43,,,,,,4,5,3,1,175,543,915,,,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,7,50,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,14,25,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,4,6,3,13,1,237,656,1298,2192,,,7,16,23
2015,110305,110342016,8,21,,,,,,50,73,137,,,,,,,,,,,13,43,,,,,,,13,,1,180,556,895,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,8,50,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,14,25,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,13,2,15,1,244,675,1278,2198,,,,20,20
2015,110305,110342016,9,21,,,,,,5,73,141,,,,,,,,,,,13,43,,,,,,3,5,4,1,180,557,903,,,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8,52,,,,,,,,,,,,,,,,,,,1,2,,,,8,,,,,,,4,1,,14,25,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,3,10,7,20,1,199,676,1292,2168,,,9,8,
2015,110305,110342016,10,21,,,,,,50,73,141,,,,,,,,,,,13,43,,,,,,1,7,2,,183,562,884,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,8,52,,,,,,,,,,,,,,,,,,,,1,,,1,10,,,,,,,5,3,,14,29,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,12,6,20,,247,686,1276,2209,,,,23,23
2015,110305,110342016,11,21,,,,,,50,73,141,,,,,,,,,,,13,43,,,,,,1,2,5,,184,569,880,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,52,,,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,14,34,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,1,2,5,8,,249,698,1276,2223,,,,20,20
2015,110305,110342016,12,21,,,,,,50,73,141,,,,,,,,,,,13,43,,,,,,5,5,,,185,571,870,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,52,,,,,,,,,,,,,,,,,,,,,,,1,14,,,,,,,,,,14,37,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,5,5,,10,,250,703,1277,2230,,,,22,22
2015,110305,110343014,4,21,,,1,,,,3,7,,,,,,,,,,,,,,,,,,,6,,,3,122,319,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,7,,3,132,422,557,,,,7,7
2015,110305,110343014,5,21,,,,,,,3,17,,,,,,,,,,,,,,,,,,1,1,,,4,123,313,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,,4,133,426,563,,,,11,11
2015,110305,110343014,6,21,,,,,,,3,7,,,,,,,,,,,,,,,,,,,8,,,4,131,310,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,2,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,8,,4,141,414,559,,,,9,9
